,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,RJ Barrett,36:20,9,14,.643,1,3,.333,7,13,.538,3,5,8,3,0,0,0,1,26,+20
1,Scottie Barnes,33:57,9,16,.563,1,6,.167,1,1,1.000,2,3,5,8,2,1,5,2,20,+5
2,Gary Trent Jr.,30:52,10,13,.769,8,9,.889,0,0,,0,2,2,0,1,0,0,1,28,+14
3,Immanuel Quickley,30:18,6,16,.375,3,6,.500,2,2,1.000,1,7,8,9,0,0,2,1,17,-2
4,Jontay Porter,18:10,2,7,.286,2,4,.500,0,0,,2,2,4,2,0,2,0,3,6,+1
5,player,,,,,,,,,,,,,,,,,,,,
6,Thaddeus Young,28:02,2,6,.333,0,0,,1,2,.500,2,6,8,2,1,0,0,3,5,+21
7,Dennis Schröder,26:43,3,6,.500,3,5,.600,0,0,,0,1,1,6,1,0,1,1,9,+31
8,Chris Boucher,17:35,1,3,.333,0,1,.000,0,0,,2,5,7,0,0,1,0,0,2,+20
9,Gradey Dick,11:33,2,2,1.000,2,2,1.000,0,0,,0,0,0,4,2,0,2,2,6,+14
10,Javon Freeman-Liberty,2:21,1,3,.333,0,0,,0,0,,1,0,1,0,0,0,0,0,2,-3
11,Garrett Temple,2:21,0,1,.000,0,1,.000,0,0,,0,1,1,0,1,0,0,0,0,-3
12,Jalen McDaniels,1:48,0,1,.000,0,1,.000,0,0,,0,0,0,0,1,0,0,0,0,+2
