,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,RJ Barrett,36:36,.750,.750,.375,.000,4.1,12.8,9.0,16.0,0.0,0.0,20.0,24.8,118,137,-0.1,Toronto Raptors,Los Angeles Clippers,2024-01-10
1,Immanuel Quickley,36:28,.626,.500,.250,.563,0.0,12.8,7.2,21.5,1.4,0.0,4.8,26.0,136,134,2.4,Toronto Raptors,Los Angeles Clippers,2024-01-10
2,Scottie Barnes,34:29,.530,.550,.500,.300,0.0,23.8,13.3,21.4,0.0,4.7,15.0,17.5,107,131,-0.3,Toronto Raptors,Los Angeles Clippers,2024-01-10
3,Dennis Schröder,33:30,.724,.654,.385,.385,0.0,3.5,2.0,16.6,0.0,0.0,11.6,23.3,135,140,-1.1,Toronto Raptors,Los Angeles Clippers,2024-01-10
4,Thaddeus Young,23:25,.800,.800,.200,.000,12.8,10.0,11.2,16.3,4.3,0.0,28.6,13.5,129,128,4.0,Toronto Raptors,Los Angeles Clippers,2024-01-10
6,Gary Trent Jr.,24:10,.667,.667,.444,.000,6.2,9.7,8.2,11.0,0.0,0.0,0.0,16.9,142,138,0.7,Toronto Raptors,Los Angeles Clippers,2024-01-10
7,Jontay Porter,18:20,.563,.563,.375,.000,24.5,25.5,25.1,29.5,0.0,0.0,27.3,27.2,107,134,-4.5,Toronto Raptors,Los Angeles Clippers,2024-01-10
8,Jalen McDaniels,13:13,.500,.500,.000,.000,0.0,26.6,14.9,8.6,3.8,0.0,0.0,6.9,121,125,-0.9,Toronto Raptors,Los Angeles Clippers,2024-01-10
9,Chris Boucher,11:21,.436,.333,.333,.333,0.0,10.3,5.8,0.0,0.0,0.0,0.0,13.7,95,138,-10.3,Toronto Raptors,Los Angeles Clippers,2024-01-10
10,Garrett Temple,8:28,.750,.750,.500,.000,0.0,27.7,15.5,14.1,0.0,0.0,0.0,10.7,158,133,0.1,Toronto Raptors,Los Angeles Clippers,2024-01-10
11,Otto Porter Jr.,0:0,Toronto Raptors,Los Angeles Clippers,2024-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Pascal Siakam,0:0,Toronto Raptors,Los Angeles Clippers,2024-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
