,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Bruce Brown,27:12,8,11,.727,6,8,.750,2,2,1.000,1,2,3,1,1,0,1,3,24,+15
1,Tyrese Haliburton,26:54,9,16,.563,2,6,.333,0,0,,0,3,3,11,1,2,3,1,20,+6
2,Bennedict Mathurin,25:50,6,15,.400,2,6,.333,4,4,1.000,0,4,4,5,2,0,2,1,18,+14
3,Myles Turner,23:20,5,8,.625,0,2,.000,1,2,.500,0,8,8,1,0,3,2,4,11,+14
4,Obi Toppin,19:14,4,9,.444,2,5,.400,1,1,1.000,1,3,4,1,1,0,0,0,11,+7
5,player,,,,,,,,,,,,,,,,,,,,
6,Buddy Hield,25:06,5,9,.556,4,7,.571,0,0,,0,2,2,5,1,1,1,0,14,+15
7,Aaron Nesmith,23:05,2,5,.400,1,3,.333,2,2,1.000,1,4,5,1,0,1,1,3,7,+13
8,Andrew Nembhard,21:36,6,9,.667,0,1,.000,0,0,,1,3,4,10,0,0,2,4,12,+12
9,Jalen Smith,13:25,5,6,.833,2,2,1.000,1,1,1.000,3,5,8,0,1,0,0,4,13,+6
10,Isaiah Jackson,11:15,2,4,.500,0,0,,0,0,,1,3,4,0,0,0,0,2,4,+3
11,T.J. McConnell,6:00,2,2,1.000,0,0,,0,0,,0,1,1,2,2,0,0,0,4,+1
12,Jordan Nwora,5:41,2,7,.286,1,2,.500,0,0,,1,0,1,1,0,1,0,0,5,+3
13,Ben Sheppard,5:41,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+3
14,Jarace Walker,5:41,0,5,.000,0,1,.000,0,0,,1,3,4,0,1,0,0,1,0,+3
15,Daniel Theis,Did Not Play,,,,,,,,,,,,,,,,,,,
