,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jayson Tatum,36:37,.526,.500,.476,.095,5.1,11.9,8.7,12.9,1.4,2.3,8.4,27.2,106,119,0.9
1,Derrick White,32:44,.409,.409,.455,.000,2.9,8.0,5.5,25.0,0.0,5.1,15.4,16.6,95,123,-5.4
2,Kristaps Porziņģis,29:29,.535,.500,.467,.133,3.2,17.8,10.8,16.5,1.7,14.0,15.9,26.7,98,108,4.6
3,Jrue Holiday,29:10,.444,.444,.222,.000,6.5,15.0,10.9,33.5,0.0,0.0,30.8,18.6,90,123,-8.0
4,Jaylen Brown,27:24,.333,.333,.250,.000,10.3,15.9,13.2,36.1,1.8,0.0,20.0,22.8,87,117,-8.3
5,player,,,,,,,,,,,,,,,,
6,Al Horford,23:48,.500,.500,1.000,.000,0.0,33.0,17.1,5.5,2.1,7.0,0.0,10.5,110,105,2.9
7,Sam Hauser,22:39,.773,.773,.818,.000,0.0,11.6,6.0,0.0,0.0,0.0,0.0,20.3,142,125,7.5
8,Payton Pritchard,21:18,.667,.667,.833,.000,0.0,0.0,0.0,6.6,0.0,3.9,14.3,13.7,111,128,-3.0
9,Neemias Queta,12:49,.643,.600,.000,.200,29.4,20.4,24.7,12.6,0.0,6.5,0.0,17.7,157,115,5.4
10,Dalano Banton,2:01,1.136,,,,0.0,43.3,22.5,58.1,0.0,0.0,0.0,18.2,247,109,37.2
11,Oshae Brissett,2:01,.000,.000,1.000,.000,46.7,0.0,22.5,0.0,0.0,0.0,0.0,20.7,60,131,-20.9
12,Svi Mykhailiuk,Did Not Play,,,,,,,,,,,,,,,
13,Lamar Stevens,Did Not Play,,,,,,,,,,,,,,,
