,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Paolo Banchero,27:54,.661,.500,.167,1.167,0.0,18.3,9.8,23.4,1.8,0.0,9.9,15.4,148,93,7.1,Houston Rockets,Orlando Magic,2023-10-25
1,Franz Wagner,27:03,.649,.542,.583,.500,13.0,3.8,8.1,10.7,1.9,0.0,17.0,27.8,130,96,6.8,Houston Rockets,Orlando Magic,2023-10-25
2,Wendell Carter Jr.,26:55,.400,.400,.200,.000,17.4,15.2,16.2,5.1,3.8,0.0,16.7,19.0,95,89,-4.3,Houston Rockets,Orlando Magic,2023-10-25
3,Markelle Fultz,24:31,.556,.556,.000,.000,14.3,4.2,8.9,12.2,6.3,0.0,10.0,17.4,127,86,9.3,Houston Rockets,Orlando Magic,2023-10-25
4,Jalen Suggs,20:51,.333,.333,.583,.000,5.6,14.7,10.5,0.0,0.0,0.0,0.0,24.6,93,98,-10.7,Houston Rockets,Orlando Magic,2023-10-25
6,Cole Anthony,24:05,.751,.708,.167,.250,4.9,29.7,18.1,15.3,0.0,0.0,0.0,23.6,170,94,13.6,Houston Rockets,Orlando Magic,2023-10-25
7,Joe Ingles,18:14,.000,.000,1.000,.000,0.0,22.4,12.0,31.3,0.0,0.0,25.0,9.4,71,95,-7.5,Houston Rockets,Orlando Magic,2023-10-25
8,Gary Harris,16:57,.688,.688,.500,.000,20.7,12.1,16.1,0.0,0.0,6.3,0.0,20.1,160,94,13.2,Houston Rockets,Orlando Magic,2023-10-25
9,Moritz Wagner,15:21,.532,.000,1.000,2.000,0.0,26.6,14.2,0.0,0.0,6.9,61.5,13.6,43,89,-15.0,Houston Rockets,Orlando Magic,2023-10-25
10,Jonathan Isaac,14:09,.751,.750,.500,.500,8.3,21.7,15.4,0.0,0.0,15.1,21.5,28.1,120,85,6.7,Houston Rockets,Orlando Magic,2023-10-25
11,Goga Bitadze,4:48,.931,1.000,.000,2.000,24.4,42.6,34.1,0.0,10.7,0.0,21.0,42.3,144,67,28.0,Houston Rockets,Orlando Magic,2023-10-25
12,Anthony Black,4:48,1.025,1.000,.000,.500,0.0,0.0,0.0,45.5,0.0,44.4,0.0,21.7,212,69,50.2,Houston Rockets,Orlando Magic,2023-10-25
13,Caleb Houstan,4:48,.750,.750,1.000,.000,0.0,21.3,11.4,0.0,0.0,0.0,0.0,17.8,169,97,10.5,Houston Rockets,Orlando Magic,2023-10-25
14,Jett Howard,4:48,.000,.000,1.000,.000,0.0,0.0,0.0,23.8,0.0,0.0,0.0,8.9,68,101,-4.7,Houston Rockets,Orlando Magic,2023-10-25
15,Chuma Okeke,4:48,.000,.000,1.000,.000,0.0,63.8,34.1,0.0,0.0,0.0,0.0,8.9,0,87,-7.6,Houston Rockets,Orlando Magic,2023-10-25
