,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Killian Hayes,38:37,4,8,.500,2,4,.500,0,0,,3,2,5,9,1,0,0,4,10,+10
1,Isaiah Stewart,34:53,3,7,.429,1,3,.333,4,6,.667,2,6,8,0,0,2,2,3,11,-18
2,Cade Cunningham,33:33,8,22,.364,2,7,.286,4,5,.800,0,2,2,11,1,0,6,4,22,+3
3,Jalen Duren,25:04,5,8,.625,0,0,,2,2,1.000,0,5,5,1,0,0,1,5,12,-12
4,Ausar Thompson,25:03,5,17,.294,0,6,.000,6,7,.857,5,2,7,5,0,1,3,5,16,-16
5,player,,,,,,,,,,,,,,,,,,,,
6,Joe Harris,23:56,3,8,.375,2,6,.333,0,0,,1,2,3,1,1,0,1,4,8,+6
7,Marcus Sasser,23:23,6,10,.600,5,8,.625,2,2,1.000,1,1,2,3,1,0,0,2,19,-14
8,Jaden Ivey,21:30,4,6,.667,1,3,.333,3,4,.750,3,4,7,0,0,1,2,4,12,-9
9,Marvin Bagley III,13:21,3,7,.429,0,0,,0,0,,4,5,9,0,0,1,1,0,6,+5
10,Stanley Umude,0:36,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,0
11,Malcolm Cazalon,Did Not Play,,,,,,,,,,,,,,,,,,,
12,Jared Rhoden,Did Not Play,,,,,,,,,,,,,,,,,,,
13,James Wiseman,Did Not Play,,,,,,,,,,,,,,,,,,,
