,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Brandon Miller,36:12,7,18,.389,4,8,.500,0,0,,0,3,3,2,1,0,3,2,18,-24,Charlotte Hornets,New York Knicks,2023-11-28
1,Terry Rozier,32:30,5,16,.313,0,3,.000,1,1,1.000,0,2,2,5,1,0,3,0,11,-10,Charlotte Hornets,New York Knicks,2023-11-28
2,Miles Bridges,31:41,5,12,.417,2,3,.667,1,2,.500,0,4,4,2,2,1,2,2,13,-22,Charlotte Hornets,New York Knicks,2023-11-28
3,Gordon Hayward,27:51,2,7,.286,0,2,.000,0,0,,2,4,6,6,0,0,2,1,4,-3,Charlotte Hornets,New York Knicks,2023-11-28
4,Mark Williams,25:10,5,9,.556,0,0,,2,2,1.000,6,6,12,0,1,0,0,2,12,-7,Charlotte Hornets,New York Knicks,2023-11-28
6,P.J. Washington,26:54,4,10,.400,3,8,.375,0,2,.000,3,5,8,3,1,1,3,3,11,-13,Charlotte Hornets,New York Knicks,2023-11-28
7,Ish Smith,14:24,2,3,.667,0,0,,0,0,,0,1,1,1,0,0,3,1,4,-17,Charlotte Hornets,New York Knicks,2023-11-28
8,Bryce McGowens,13:04,2,5,.400,1,2,.500,0,0,,1,1,2,0,1,0,0,1,5,-12,Charlotte Hornets,New York Knicks,2023-11-28
9,JT Thor,12:49,0,0,,0,0,,0,0,,0,2,2,0,0,0,1,1,0,-8,Charlotte Hornets,New York Knicks,2023-11-28
10,Nick Smith Jr.,4:51,3,4,.750,2,2,1.000,0,0,,0,0,0,0,0,0,0,0,8,-1,Charlotte Hornets,New York Knicks,2023-11-28
11,James Bouknight,4:51,2,3,.667,1,2,.500,0,0,,1,0,1,0,0,0,0,0,5,-1,Charlotte Hornets,New York Knicks,2023-11-28
12,Leaky Black,4:51,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0,-1,Charlotte Hornets,New York Knicks,2023-11-28
13,Théo Maledon,4:51,0,2,.000,0,1,.000,0,0,,0,0,0,2,0,0,0,1,0,-1,Charlotte Hornets,New York Knicks,2023-11-28
