,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Mikal Bridges,27:41,.487,.409,.545,.273,0.0,16.1,8.8,5.6,0.0,0.0,14.0,24.1,88,129,-9.8
1,Dorian Finney-Smith,27:29,.750,.750,.833,.000,7.9,3.2,5.3,10.7,0.0,4.2,0.0,10.2,160,133,3.6
2,Royce O'Neale,26:50,.500,.500,1.000,.000,0.0,9.9,5.5,19.8,0.0,0.0,25.0,7.0,109,132,-3.9
3,Cameron Johnson,25:21,.423,.423,.462,.000,8.6,10.5,9.7,0.0,0.0,0.0,7.1,25.8,86,131,-10.2
4,Spencer Dinwiddie,19:56,.685,.643,.857,.571,0.0,17.8,9.8,31.3,0.0,0.0,18.6,25.2,121,128,3.1
5,player,,,,,,,,,,,,,,,,
6,Trendon Watford,27:12,.589,.545,.091,.182,12.0,13.1,12.6,19.3,0.0,4.2,0.0,20.4,138,128,2.8
7,Dennis Smith Jr.,26:57,.595,.500,.100,.400,4.0,9.9,7.3,42.9,0.0,0.0,0.0,20.4,147,132,3.3
8,Lonnie Walker IV,20:16,.804,.792,.333,.083,0.0,30.7,16.9,49.7,0.0,5.6,0.0,28.6,161,119,25.1
9,Armoni Brooks,19:16,.000,.000,.600,.000,5.7,13.8,10.2,0.0,0.0,0.0,16.7,14.5,15,130,-19.0
10,Day'Ron Sharpe,13:10,.434,.250,.250,1.000,0.0,20.3,11.2,10.6,0.0,0.0,25.8,27.5,74,126,-14.4
11,Harry Giles,5:51,1.167,1.167,.333,.000,0.0,15.2,8.4,0.0,0.0,0.0,25.0,31.9,128,129,16.2
12,Ben Simmons,Did Not Play,,,,,,,,,,,,,,,
