,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Scottie Barnes,28:43,4,15,.267,2,9,.222,0,0,,1,4,5,4,1,1,1,1,10,-28
1,Pascal Siakam,28:07,6,17,.353,0,4,.000,5,6,.833,2,5,7,3,3,0,3,0,17,-9
2,OG Anunoby,27:31,3,13,.231,2,8,.250,0,0,,1,2,3,2,1,0,0,0,8,-26
3,Dennis Schröder,25:19,3,7,.429,1,3,.333,7,7,1.000,0,1,1,4,1,0,1,3,14,-2
4,Jakob Poeltl,21:17,6,10,.600,0,0,,0,0,,2,1,3,2,0,0,1,3,12,-9
5,player,,,,,,,,,,,,,,,,,,,,
6,Malachi Flynn,22:41,5,7,.714,2,4,.500,0,1,.000,0,1,1,1,0,0,1,0,12,-21
7,Chris Boucher,21:58,2,4,.500,2,3,.667,0,0,,0,5,5,1,0,0,0,2,6,-9
8,Precious Achiuwa,18:31,1,5,.200,0,2,.000,0,0,,0,5,5,5,0,0,0,1,2,-12
9,Gradey Dick,14:32,1,4,.250,0,2,.000,2,2,1.000,0,1,1,1,0,0,1,1,4,-4
10,Otto Porter Jr.,14:20,1,2,.500,1,2,.500,0,0,,0,3,3,0,1,0,0,1,3,-9
11,Jalen McDaniels,8:56,0,2,.000,0,0,,0,0,,0,1,1,0,0,0,0,2,0,+2
12,Thaddeus Young,4:01,2,3,.667,0,0,,0,0,,1,0,1,2,0,0,0,0,4,+6
13,Garrett Temple,4:01,1,2,.500,0,0,,0,0,,0,1,1,0,1,0,0,0,2,+6
