,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Caleb Martin,38:34,7,14,.500,1,4,.250,5,7,.714,2,7,9,5,0,0,3,3,20,0,Miami Heat,Charlotte Hornets,2023-12-11
1,Jimmy Butler,35:33,7,12,.583,1,1,1.000,8,9,.889,2,2,4,8,1,1,3,4,23,+13,Miami Heat,Charlotte Hornets,2023-12-11
2,Kyle Lowry,35:00,1,6,.167,1,4,.250,0,2,.000,1,4,5,5,2,0,1,3,3,+6,Miami Heat,Charlotte Hornets,2023-12-11
3,Duncan Robinson,33:28,8,14,.571,5,9,.556,3,3,1.000,1,6,7,4,2,0,0,0,24,+1,Miami Heat,Charlotte Hornets,2023-12-11
4,Orlando Robinson,22:29,2,5,.400,1,2,.500,2,4,.500,1,5,6,2,0,2,1,5,7,-7,Miami Heat,Charlotte Hornets,2023-12-11
6,Josh Richardson,25:27,0,7,.000,0,4,.000,2,2,1.000,0,4,4,4,1,0,0,0,2,-11,Miami Heat,Charlotte Hornets,2023-12-11
7,Jaime Jaquez Jr.,24:13,5,8,.625,2,3,.667,6,6,1.000,0,0,0,1,0,0,2,6,18,-2,Miami Heat,Charlotte Hornets,2023-12-11
8,Kevin Love,21:28,7,11,.636,4,8,.500,1,1,1.000,1,5,6,1,1,0,0,1,19,+8,Miami Heat,Charlotte Hornets,2023-12-11
9,Thomas Bryant,3:48,0,0,,0,0,,0,0,,0,2,2,1,0,0,0,0,0,+2,Miami Heat,Charlotte Hornets,2023-12-11
10,Jamal Cain,0:0,Miami Heat,Charlotte Hornets,2023-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,R.J. Hampton,0:0,Miami Heat,Charlotte Hornets,2023-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Cole Swider,0:0,Miami Heat,Charlotte Hornets,2023-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
