,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Bam Adebayo,36:07,11,19,.579,0,0,,6,7,.857,2,8,10,1,0,1,1,2,28,-16
1,Jaime Jaquez Jr.,35:28,5,7,.714,0,2,.000,0,0,,1,2,3,1,2,0,3,4,10,-18
2,Tyler Herro,35:09,4,17,.235,1,7,.143,0,0,,0,4,4,6,0,0,1,2,9,-25
3,Nikola Jović,24:16,1,3,.333,1,3,.333,0,0,,1,3,4,1,0,0,0,0,3,-10
4,Kyle Lowry,22:59,2,7,.286,2,6,.333,0,0,,1,2,3,4,0,0,4,2,6,-18
5,player,,,,,,,,,,,,,,,,,,,,
6,Josh Richardson,28:59,2,9,.222,1,6,.167,5,5,1.000,1,7,8,7,2,0,0,3,10,-4
7,Duncan Robinson,26:31,1,7,.143,1,6,.167,1,2,.500,0,1,1,3,1,1,3,3,4,-3
8,Kevin Love,20:04,6,9,.667,3,6,.500,5,6,.833,3,4,7,2,0,0,2,4,20,-3
9,Jamal Cain,4:42,2,5,.400,1,1,1.000,2,2,1.000,2,0,2,0,0,0,0,0,7,+2
10,Thomas Bryant,1:55,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,0,0,+5
11,R.J. Hampton,1:55,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,1,0,+5
12,Cole Swider,1:55,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,+5
