,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Nikola Jokić,37:25,8,15,.533,1,2,.500,7,8,.875,4,2,6,12,2,0,3,3,24,-9,Oklahoma City Thunder,Denver Nuggets,2023-12-16
1,Aaron Gordon,32:51,5,10,.500,0,0,,6,7,.857,6,3,9,5,2,0,0,2,16,-7,Oklahoma City Thunder,Denver Nuggets,2023-12-16
2,Michael Porter Jr.,32:25,8,18,.444,4,8,.500,0,0,,0,11,11,0,0,0,1,0,20,+1,Oklahoma City Thunder,Denver Nuggets,2023-12-16
3,Jamal Murray,27:31,5,13,.385,0,6,.000,5,5,1.000,1,1,2,5,0,0,1,4,15,-3,Oklahoma City Thunder,Denver Nuggets,2023-12-16
4,Justin Holiday,25:26,2,4,.500,2,3,.667,0,0,,0,1,1,2,0,0,1,0,6,-8,Oklahoma City Thunder,Denver Nuggets,2023-12-16
6,Christian Braun,25:23,5,10,.500,2,5,.400,2,2,1.000,0,2,2,1,1,0,1,3,14,+1,Oklahoma City Thunder,Denver Nuggets,2023-12-16
7,Reggie Jackson,21:39,3,10,.300,1,4,.250,0,0,,1,2,3,3,0,0,1,4,7,+4,Oklahoma City Thunder,Denver Nuggets,2023-12-16
8,Peyton Watson,16:18,5,8,.625,2,2,1.000,1,2,.500,1,3,4,0,0,0,1,5,13,+3,Oklahoma City Thunder,Denver Nuggets,2023-12-16
9,Julian Strawther,14:43,0,3,.000,0,2,.000,0,0,,0,1,1,1,0,0,0,0,0,+8,Oklahoma City Thunder,Denver Nuggets,2023-12-16
10,DeAndre Jordan,6:18,1,2,.500,0,0,,0,0,,3,4,7,1,0,0,0,1,2,+5,Oklahoma City Thunder,Denver Nuggets,2023-12-16
11,Collin Gillespie,0:0,Oklahoma City Thunder,Denver Nuggets,2023-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Braxton Key,0:0,Oklahoma City Thunder,Denver Nuggets,2023-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Zeke Nnaji,0:0,Oklahoma City Thunder,Denver Nuggets,2023-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
