,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Coby White,37:47,.522,.469,.438,.313,0.0,23.8,11.5,20.9,0.0,0.0,0.0,19.5,136,105,0.5,Charlotte Hornets,Chicago Bulls,2023-12-06
1,DeMar DeRozan,36:43,.554,.425,.150,.700,0.0,16.3,7.9,14.2,0.0,2.5,7.1,31.0,125,106,1.4,Charlotte Hornets,Chicago Bulls,2023-12-06
2,Nikola Vučević,33:46,.559,.529,.176,.118,16.7,17.8,17.2,16.0,0.0,2.7,10.1,23.8,126,106,3.8,Charlotte Hornets,Chicago Bulls,2023-12-06
3,Alex Caruso,30:11,.685,.643,.286,.571,12.5,6.6,9.6,10.1,0.0,6.0,10.2,13.1,146,107,4.0,Charlotte Hornets,Chicago Bulls,2023-12-06
4,Patrick Williams,28:50,.581,.583,.333,.333,9.8,20.8,15.1,5.0,3.5,6.3,30.4,13.8,94,95,1.3,Charlotte Hornets,Chicago Bulls,2023-12-06
6,Ayo Dosunmu,21:53,.444,.444,.444,.000,0.0,9.1,4.4,14.0,2.3,0.0,30.8,24.0,72,105,-11.0,Charlotte Hornets,Chicago Bulls,2023-12-06
7,Torrey Craig,16:45,.750,.750,.500,.000,16.9,6.0,11.6,17.8,3.0,0.0,0.0,9.7,186,105,10.1,Charlotte Hornets,Chicago Bulls,2023-12-06
8,Andre Drummond,13:48,.394,.375,.000,.250,34.1,29.0,31.6,12.6,3.6,0.0,25.3,34.8,84,95,-12.9,Charlotte Hornets,Chicago Bulls,2023-12-06
9,Jevon Carter,11:28,.000,.000,1.000,.000,0.0,0.0,0.0,33.0,4.4,0.0,50.0,7.0,70,104,-3.3,Charlotte Hornets,Chicago Bulls,2023-12-06
10,Julian Phillips,5:58,.500,.500,.500,.000,0.0,0.0,0.0,26.9,0.0,0.0,0.0,13.5,133,114,0.6,Charlotte Hornets,Chicago Bulls,2023-12-06
11,Dalen Terry,2:51,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,114,-8.4,Charlotte Hornets,Chicago Bulls,2023-12-06
12,Terry Taylor,0:0,Charlotte Hornets,Chicago Bulls,2023-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
