,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Spencer Dinwiddie,38:22,.585,.500,.529,.471,6.6,9.2,7.9,27.2,1.4,0.0,8.9,28.6,131,123,-2.2,Chicago Bulls,Brooklyn Nets,2023-11-26
1,Royce O'Neale,35:57,.909,.909,.909,.000,0.0,29.3,15.2,16.9,1.5,0.0,8.3,16.2,161,118,9.4,Chicago Bulls,Brooklyn Nets,2023-11-26
2,Mikal Bridges,35:44,.952,1.000,.857,.286,0.0,6.6,3.4,23.5,0.0,0.0,20.2,13.5,155,127,3.6,Chicago Bulls,Brooklyn Nets,2023-11-26
3,Dorian Finney-Smith,34:26,.450,.450,.700,.000,0.0,13.6,7.1,3.8,3.1,2.7,9.1,15.6,86,116,-6.6,Chicago Bulls,Brooklyn Nets,2023-11-26
4,Cameron Johnson,22:04,.625,.625,.625,.000,11.4,10.6,11.0,40.4,0.0,0.0,0.0,17.6,164,126,6.2,Chicago Bulls,Brooklyn Nets,2023-11-26
6,Day'Ron Sharpe,26:48,.571,.571,.286,.286,14.1,26.2,20.4,15.9,0.0,3.5,11.3,16.1,134,119,-4.1,Chicago Bulls,Brooklyn Nets,2023-11-26
7,Lonnie Walker IV,25:00,.720,.692,.769,.154,0.0,4.7,2.4,0.0,4.3,0.0,12.6,30.9,112,118,3.7,Chicago Bulls,Brooklyn Nets,2023-11-26
8,Trendon Watford,17:09,.652,.688,.250,.125,7.4,20.5,14.2,20.7,3.1,0.0,0.0,24.0,141,116,4.4,Chicago Bulls,Brooklyn Nets,2023-11-26
9,Armoni Brooks,4:29,.000,.000,1.000,.000,0.0,26.1,13.6,0.0,0.0,0.0,0.0,21.7,0,121,-35.7,Chicago Bulls,Brooklyn Nets,2023-11-26
10,Nic Claxton,Did Not Dress,Chicago Bulls,Brooklyn Nets,2023-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Noah Clowney,0:0,Chicago Bulls,Brooklyn Nets,2023-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Harry Giles,0:0,Chicago Bulls,Brooklyn Nets,2023-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Jalen Wilson,0:0,Chicago Bulls,Brooklyn Nets,2023-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
