,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Vince Williams Jr.,37:19,.623,.600,.500,.100,0.0,42.9,17.7,28.9,4.1,0.0,8.7,13.9,136,117,7.3,Chicago Bulls,Memphis Grizzlies,2024-02-08
1,Santi Aldama,36:46,.577,.577,.615,.000,2.8,15.8,8.2,7.6,0.0,0.0,13.3,18.5,103,131,-6.1,Chicago Bulls,Memphis Grizzlies,2024-02-08
2,Jaren Jackson Jr.,32:06,.579,.591,.455,.227,3.2,4.5,3.7,23.4,0.0,2.8,14.2,39.9,102,131,-2.6,Chicago Bulls,Memphis Grizzlies,2024-02-08
3,John Konchar,29:55,.400,.400,.600,.000,3.4,9.7,6.0,4.1,0.0,3.0,0.0,7.6,102,130,-8.6,Chicago Bulls,Memphis Grizzlies,2024-02-08
4,Scotty Pippen Jr.,28:31,.718,.750,.400,.100,3.6,5.1,4.2,31.7,1.8,3.2,8.7,18.2,144,127,6.3,Chicago Bulls,Memphis Grizzlies,2024-02-08
6,GG Jackson II,32:25,.654,.611,.500,.333,12.6,22.4,16.7,5.2,1.6,0.0,0.0,28.9,139,127,6.9,Chicago Bulls,Memphis Grizzlies,2024-02-08
7,Jacob Gilyard,19:58,.571,.571,.857,.000,0.0,0.0,0.0,27.6,2.6,0.0,12.5,18.2,117,128,-1.3,Chicago Bulls,Memphis Grizzlies,2024-02-08
8,Trey Jemison,15:24,.000,.000,.000,.000,6.6,9.4,7.8,0.0,6.6,0.0,0.0,11.8,23,117,-18.0,Chicago Bulls,Memphis Grizzlies,2024-02-08
9,Tosan Evbuomwan,7:34,.000,.000,.500,.000,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0,125,-17.3,Chicago Bulls,Memphis Grizzlies,2024-02-08
10,Luke Kennard,Did Not Dress,Chicago Bulls,Memphis Grizzlies,2024-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Derrick Rose,Did Not Dress,Chicago Bulls,Memphis Grizzlies,2024-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Ziaire Williams,Did Not Dress,Chicago Bulls,Memphis Grizzlies,2024-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
