,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Tyrese Maxey,30:38,8,23,.348,3,8,.375,4,6,.667,1,2,3,5,3,0,1,2,23,-15,Brooklyn Nets,Philadelphia76ers,2024-02-03
1,Kelly Oubre Jr.,25:25,3,14,.214,0,5,.000,10,10,1.000,1,3,4,0,1,0,0,3,16,-11,Brooklyn Nets,Philadelphia76ers,2024-02-03
2,Danuel House Jr.,19:57,4,6,.667,0,1,.000,0,0,,0,3,3,1,0,0,0,2,8,-6,Brooklyn Nets,Philadelphia76ers,2024-02-03
3,Marcus Morris,19:12,2,5,.400,0,1,.000,0,0,,0,3,3,1,1,0,1,1,4,-9,Brooklyn Nets,Philadelphia76ers,2024-02-03
4,Paul Reed,14:43,1,5,.200,0,0,,0,0,,2,2,4,0,0,0,0,2,2,-15,Brooklyn Nets,Philadelphia76ers,2024-02-03
6,Furkan Korkmaz,26:56,3,4,.750,1,1,1.000,3,4,.750,0,4,4,1,1,0,0,1,10,-8,Brooklyn Nets,Philadelphia76ers,2024-02-03
7,Jaden Springer,25:38,4,7,.571,0,1,.000,3,3,1.000,3,2,5,3,1,0,1,1,11,-7,Brooklyn Nets,Philadelphia76ers,2024-02-03
8,KJ Martin,21:21,5,9,.556,1,2,.500,0,0,,0,4,4,4,0,0,0,1,11,+1,Brooklyn Nets,Philadelphia76ers,2024-02-03
9,Patrick Beverley,19:36,4,8,.500,1,3,.333,0,0,,0,3,3,9,0,1,2,1,9,-15,Brooklyn Nets,Philadelphia76ers,2024-02-03
10,Mo Bamba,15:37,2,4,.500,0,0,,1,2,.500,3,3,6,0,0,0,0,1,5,-6,Brooklyn Nets,Philadelphia76ers,2024-02-03
11,Ricky Council IV,11:46,2,4,.500,1,1,1.000,0,1,.000,1,4,5,1,0,0,0,0,5,+8,Brooklyn Nets,Philadelphia76ers,2024-02-03
12,Terquavion Smith,9:11,6,7,.857,5,6,.833,0,1,.000,0,0,0,1,0,0,0,2,17,+8,Brooklyn Nets,Philadelphia76ers,2024-02-03
13,Nicolas Batum,Did Not Dress,Brooklyn Nets,Philadelphia76ers,2024-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Tobias Harris,Did Not Dress,Brooklyn Nets,Philadelphia76ers,2024-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
