,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Kyle Kuzma,30:07,8,17,.471,1,4,.250,0,1,.000,1,2,3,2,0,0,3,2,17,-23,Washington Wizards,Brooklyn Nets,2023-12-08
1,Tyus Jones,27:55,6,10,.600,0,1,.000,2,2,1.000,0,2,2,3,1,1,1,0,14,-20,Washington Wizards,Brooklyn Nets,2023-12-08
2,Deni Avdija,27:17,6,9,.667,1,4,.250,2,3,.667,0,7,7,4,1,2,0,1,15,-6,Washington Wizards,Brooklyn Nets,2023-12-08
3,Jordan Poole,23:36,3,7,.429,0,2,.000,2,2,1.000,0,2,2,2,0,0,3,3,8,-16,Washington Wizards,Brooklyn Nets,2023-12-08
4,Daniel Gafford,21:37,1,5,.200,0,0,,1,2,.500,2,0,2,2,0,2,1,1,3,-23,Washington Wizards,Brooklyn Nets,2023-12-08
6,Bilal Coulibaly,25:27,4,6,.667,1,2,.500,2,4,.500,4,6,10,2,0,0,2,3,11,-22,Washington Wizards,Brooklyn Nets,2023-12-08
7,Corey Kispert,20:44,3,11,.273,1,7,.143,0,0,,0,2,2,2,0,1,0,2,7,-11,Washington Wizards,Brooklyn Nets,2023-12-08
8,Danilo Gallinari,18:41,2,9,.222,0,5,.000,0,0,,0,2,2,1,0,0,0,3,4,+1,Washington Wizards,Brooklyn Nets,2023-12-08
9,Mike Muscala,15:14,2,3,.667,2,3,.667,2,2,1.000,0,0,0,0,1,0,1,1,8,-4,Washington Wizards,Brooklyn Nets,2023-12-08
10,Jared Butler,13:38,1,4,.250,0,2,.000,3,4,.750,0,3,3,0,0,0,3,1,5,-3,Washington Wizards,Brooklyn Nets,2023-12-08
11,Eugene Omoruyi,3:56,1,2,.500,0,1,.000,1,1,1.000,0,1,1,0,1,0,2,1,3,-2,Washington Wizards,Brooklyn Nets,2023-12-08
12,Anthony Gill,3:56,1,4,.250,0,1,.000,0,0,,3,0,3,0,0,0,0,1,2,-2,Washington Wizards,Brooklyn Nets,2023-12-08
13,Patrick Baldwin Jr.,3:56,0,3,.000,0,0,,0,0,,2,2,4,0,0,1,0,0,0,-2,Washington Wizards,Brooklyn Nets,2023-12-08
14,Jules Bernard,3:56,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0,-2,Washington Wizards,Brooklyn Nets,2023-12-08
