,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Anthony Edwards,33:30,11,22,.500,4,8,.500,6,8,.750,1,5,6,1,1,1,4,3,32,+27
1,Rudy Gobert,31:23,7,9,.778,0,0,,3,5,.600,3,10,13,1,1,4,0,1,17,+32
2,Jaden McDaniels,29:16,2,7,.286,1,3,.333,0,0,,2,2,4,2,0,1,2,1,5,+27
3,Karl-Anthony Towns,27:20,4,12,.333,1,3,.333,5,5,1.000,2,8,10,0,0,2,2,4,14,+26
4,Mike Conley,24:30,2,6,.333,1,2,.500,3,4,.750,0,3,3,9,1,0,2,2,8,+17
5,player,,,,,,,,,,,,,,,,,,,,
6,Naz Reid,22:04,5,11,.455,1,4,.250,2,3,.667,0,6,6,0,1,2,1,2,13,+4
7,Nickeil Alexander-Walker,20:59,2,7,.286,1,4,.250,0,0,,1,6,7,1,1,0,2,2,5,+13
8,Jordan McLaughlin,17:11,1,4,.250,1,3,.333,1,2,.500,1,3,4,2,0,0,1,0,4,-6
9,Kyle Anderson,16:43,3,5,.600,0,1,.000,0,0,,1,1,2,4,1,1,0,2,6,-7
10,Luka Garza,4:16,2,2,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,1,5,-7
11,Wendell Moore Jr.,4:16,1,2,.500,0,1,.000,0,0,,0,0,0,1,0,0,1,0,2,-7
12,Troy Brown Jr.,4:16,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-7
13,Shake Milton,4:16,0,3,.000,0,0,,0,0,,0,2,2,0,0,0,0,0,0,-7
