,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Zion Williamson,25:38,.556,.556,.000,.000,4.5,6.9,5.9,29.6,0.0,3.4,30.8,21.8,99,103,-5.0,Brooklyn Nets,New Orleans Pelicans,2024-01-02
1,Brandon Ingram,24:59,.667,.667,.222,.000,4.6,14.2,10.0,30.6,0.0,3.5,10.0,17.2,149,99,7.8,Brooklyn Nets,New Orleans Pelicans,2024-01-02
2,CJ McCollum,24:30,.727,.727,.727,.000,9.3,14.5,12.2,33.5,0.0,0.0,15.4,22.8,145,101,12.0,Brooklyn Nets,New Orleans Pelicans,2024-01-02
3,Herbert Jones,24:23,.643,.600,.400,.200,9.4,7.3,8.2,6.3,4.3,3.6,21.6,24.4,113,94,4.7,Brooklyn Nets,New Orleans Pelicans,2024-01-02
4,Jonas Valančiūnas,19:48,1.100,1.100,.200,.000,17.3,40.4,30.3,0.0,2.7,4.4,16.7,13.0,172,76,14.7,Brooklyn Nets,New Orleans Pelicans,2024-01-02
6,Jordan Hawkins,26:06,.373,.308,.615,.308,0.0,0.0,0.0,5.2,0.0,6.7,0.0,24.3,102,107,-6.5,Brooklyn Nets,New Orleans Pelicans,2024-01-02
7,Jose Alvarado,21:58,.630,.611,.667,.333,5.2,8.1,6.8,13.5,4.8,0.0,8.8,22.1,136,93,8.0,Brooklyn Nets,New Orleans Pelicans,2024-01-02
8,Larry Nance Jr.,19:54,.615,.625,.500,.500,11.5,26.8,20.1,0.0,5.3,0.0,17.0,12.7,118,80,1.8,Brooklyn Nets,New Orleans Pelicans,2024-01-02
9,Dyson Daniels,19:38,.595,.500,.800,.400,5.8,4.5,5.1,20.3,5.4,8.9,14.5,15.0,136,91,13.9,Brooklyn Nets,New Orleans Pelicans,2024-01-02
10,Naji Marshall,15:44,.436,.333,.333,.333,7.3,5.6,6.4,8.7,3.4,5.5,0.0,18.8,123,96,2.2,Brooklyn Nets,New Orleans Pelicans,2024-01-02
11,Cody Zeller,8:18,.463,.333,.000,1.000,13.8,10.7,12.0,0.0,0.0,0.0,0.0,22.3,122,101,-11.2,Brooklyn Nets,New Orleans Pelicans,2024-01-02
12,Kira Lewis Jr.,5:03,.333,.333,.667,.000,22.6,0.0,9.9,0.0,0.0,0.0,25.0,34.0,68,110,-21.5,Brooklyn Nets,New Orleans Pelicans,2024-01-02
13,Jeremiah Robinson-Earl,4:01,.000,.000,.000,.000,28.5,88.5,62.2,0.0,0.0,0.0,50.0,21.4,30,53,-18.6,Brooklyn Nets,New Orleans Pelicans,2024-01-02
