,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Scottie Barnes,40:40,5,12,.417,0,2,.000,0,0,,2,11,13,2,2,0,4,2,10,-1,Boston Celtics,Toronto Raptors,2024-01-15
1,Immanuel Quickley,36:44,8,20,.400,2,7,.286,3,4,.750,0,6,6,3,1,1,0,3,21,+2,Boston Celtics,Toronto Raptors,2024-01-15
2,Pascal Siakam,36:34,5,15,.333,0,6,.000,7,8,.875,2,3,5,4,1,0,0,1,17,-5,Boston Celtics,Toronto Raptors,2024-01-15
3,RJ Barrett,36:17,11,19,.579,0,4,.000,2,3,.667,0,9,9,4,0,0,0,4,24,-4,Boston Celtics,Toronto Raptors,2024-01-15
4,Jontay Porter,14:43,1,5,.200,0,2,.000,0,0,,1,3,4,3,0,1,1,4,2,-8,Boston Celtics,Toronto Raptors,2024-01-15
6,Dennis Schröder,32:36,5,9,.556,1,3,.333,2,2,1.000,0,7,7,2,0,0,2,4,13,-15,Boston Celtics,Toronto Raptors,2024-01-15
7,Thaddeus Young,16:05,0,4,.000,0,1,.000,0,0,,2,2,4,7,2,0,0,2,0,+6,Boston Celtics,Toronto Raptors,2024-01-15
8,Chris Boucher,14:06,1,6,.167,0,4,.000,2,2,1.000,1,1,2,0,0,0,0,1,4,-8,Boston Celtics,Toronto Raptors,2024-01-15
9,Jalen McDaniels,12:15,2,5,.400,1,3,.333,0,2,.000,1,1,2,0,0,0,0,0,5,-12,Boston Celtics,Toronto Raptors,2024-01-15
10,Gradey Dick,Did Not Dress,Boston Celtics,Toronto Raptors,2024-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Otto Porter Jr.,Did Not Dress,Boston Celtics,Toronto Raptors,2024-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Garrett Temple,0:0,Boston Celtics,Toronto Raptors,2024-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
