,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Devin Booker,36:38,.489,.442,.192,.231,3.4,4.1,3.7,36.2,0.0,0.0,9.5,37.6,108,150,-6.9
1,Kevin Durant,35:42,.602,.571,.429,.333,0.0,12.6,5.7,24.0,0.0,0.0,0.0,29.4,134,149,4.7
2,Grayson Allen,35:36,1.195,1.200,.400,.200,6.9,0.0,3.8,3.3,2.8,2.5,26.9,9.1,158,142,1.7
3,Jusuf Nurkić,29:41,.756,.731,.154,.154,16.6,40.4,27.3,10.0,1.7,0.0,17.8,24.8,130,140,2.7
4,Bradley Beal,4:32,1.230,1.250,.500,.500,0.0,0.0,0.0,41.0,0.0,0.0,0.0,23.4,245,151,34.7
5,player,,,,,,,,,,,,,,,,
6,Nassir Little,25:48,.500,.500,.600,.000,9.5,11.6,10.5,4.3,0.0,0.0,0.0,8.4,129,149,-6.8
7,Jordan Goodwin,23:24,.300,.300,.600,.000,0.0,19.2,8.7,41.1,0.0,0.0,16.7,11.2,113,147,-1.7
8,Drew Eubanks,15:09,.820,.750,.000,.500,8.1,19.8,13.4,0.0,3.3,12.0,17.0,16.9,138,131,4.0
9,Keita Bates-Diop,13:41,.400,.400,.200,.000,0.0,32.9,14.8,0.0,0.0,0.0,0.0,15.9,84,145,-11.8
10,Chimezie Metu,9:58,.387,.333,.667,.667,0.0,15.1,6.8,11.4,0.0,0.0,20.5,21.3,75,148,-13.9
11,Yuta Watanabe,7:31,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,151,-8.1
12,Bol Bol,2:20,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,200,151,7.5
