,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Cade Cunningham,37:34,.517,.423,.154,.346,0.0,8.7,4.6,21.1,0.0,0.0,11.8,37.9,110,146,-7.4,Detroit Pistons,Indiana Pacers,2023-11-24
1,Jaden Ivey,32:07,.626,.594,.375,.563,7.7,0.0,3.6,15.2,1.5,2.3,13.1,30.0,122,144,-1.1,Detroit Pistons,Indiana Pacers,2023-11-24
2,Ausar Thompson,30:06,.800,.800,.000,.000,4.1,18.1,11.5,13.1,0.0,5.0,16.7,8.4,145,139,-0.9,Detroit Pistons,Indiana Pacers,2023-11-24
3,Isaiah Stewart,27:13,.563,.500,.000,.250,13.6,12.0,12.7,4.9,3.6,2.8,0.0,13.7,141,134,-0.7,Detroit Pistons,Indiana Pacers,2023-11-24
4,Marvin Bagley III,14:13,.500,.500,.000,.000,26.0,23.0,24.4,20.5,0.0,15.8,14.3,20.6,117,131,3.0,Detroit Pistons,Indiana Pacers,2023-11-24
6,Jalen Duren,28:58,.553,.500,.100,.400,17.0,33.9,26.0,19.1,1.7,2.6,14.5,19.9,121,131,-2.2,Detroit Pistons,Indiana Pacers,2023-11-24
7,Isaiah Livers,26:03,.800,.800,.800,.000,0.0,8.4,4.4,0.0,0.0,0.0,0.0,8.0,169,146,-5.4,Detroit Pistons,Indiana Pacers,2023-11-24
8,Killian Hayes,17:04,.500,.500,.000,.000,0.0,6.4,3.4,24.4,0.0,0.0,0.0,14.7,129,146,-6.3,Detroit Pistons,Indiana Pacers,2023-11-24
9,Alec Burks,13:47,.500,.500,.500,.000,0.0,15.8,8.4,9.7,3.6,5.4,25.0,24.3,84,132,-5.0,Detroit Pistons,Indiana Pacers,2023-11-24
10,Stanley Umude,8:15,.000,.000,.000,.000,14.9,13.2,14.0,0.0,5.9,18.2,50.0,10.2,32,119,-8.4,Detroit Pistons,Indiana Pacers,2023-11-24
11,Marcus Sasser,4:37,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,0,149,-22.8,Detroit Pistons,Indiana Pacers,2023-11-24
12,Kevin Knox,0:0,Detroit Pistons,Indiana Pacers,2023-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,James Wiseman,0:0,Detroit Pistons,Indiana Pacers,2023-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
