,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Tyler Herro,42:28,.689,.619,.238,.476,2.8,18.8,10.9,12.4,1.1,0.0,10.6,29.5,126,121,3.4,Miami Heat,Milwaukee Bucks,2023-10-30
1,Jimmy Butler,28:43,.509,.409,.182,.364,8.2,8.0,8.1,19.5,0.0,3.3,7.3,21.1,116,123,-1.0,Miami Heat,Milwaukee Bucks,2023-10-30
2,Kyle Lowry,27:48,.667,.667,.833,.000,0.0,16.4,8.3,19.3,3.4,0.0,25.0,12.7,109,116,-0.3,Miami Heat,Milwaukee Bucks,2023-10-30
3,Thomas Bryant,21:59,.635,.571,.143,.286,0.0,10.4,5.3,0.0,4.3,0.0,11.3,17.8,109,115,-1.2,Miami Heat,Milwaukee Bucks,2023-10-30
4,Kevin Love,17:55,.250,.250,.833,.000,0.0,31.9,16.1,21.0,0.0,0.0,25.0,19.7,58,120,-10.5,Miami Heat,Milwaukee Bucks,2023-10-30
6,Orlando Robinson,26:01,.698,.643,.143,.286,9.0,22.0,15.6,38.4,1.8,0.0,27.6,18.4,125,118,6.1,Miami Heat,Milwaukee Bucks,2023-10-30
7,Josh Richardson,23:02,.429,.429,.286,.000,0.0,14.9,7.5,12.0,0.0,0.0,0.0,13.4,98,123,-8.6,Miami Heat,Milwaukee Bucks,2023-10-30
8,Jaime Jaquez Jr.,22:42,.444,.444,.556,.000,5.2,5.0,5.1,18.3,2.1,4.2,0.0,17.5,108,118,0.5,Miami Heat,Milwaukee Bucks,2023-10-30
9,Duncan Robinson,21:59,.750,.750,.700,.000,5.3,0.0,2.6,7.8,0.0,0.0,0.0,20.1,144,126,1.6,Miami Heat,Milwaukee Bucks,2023-10-30
10,Nikola Jović,7:23,.868,.750,.500,1.000,0.0,61.9,31.3,0.0,0.0,0.0,41.0,29.2,92,115,-2.2,Miami Heat,Milwaukee Bucks,2023-10-30
11,Jamal Cain,0:0,Miami Heat,Milwaukee Bucks,2023-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,R.J. Hampton,0:0,Miami Heat,Milwaukee Bucks,2023-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Dru Smith,0:0,Miami Heat,Milwaukee Bucks,2023-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
