,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Devin Vassell,33:43,8,18,.444,5,10,.500,1,1,1.000,1,3,4,3,3,0,1,2,22,-11,Utah Jazz,San Antonio Spurs,2023-12-26
1,Jeremy Sochan,27:21,7,10,.700,3,4,.750,2,2,1.000,2,3,5,3,0,0,0,2,19,-15,Utah Jazz,San Antonio Spurs,2023-12-26
2,Julian Champagnie,24:42,6,9,.667,4,6,.667,0,0,,1,4,5,1,2,1,0,5,16,+4,Utah Jazz,San Antonio Spurs,2023-12-26
3,Victor Wembanyama,24:26,6,15,.400,1,4,.250,2,3,.667,2,5,7,4,1,5,4,1,15,-9,Utah Jazz,San Antonio Spurs,2023-12-26
4,Malaki Branham,17:08,0,3,.000,0,0,,0,0,,0,4,4,4,0,0,2,1,0,+9,Utah Jazz,San Antonio Spurs,2023-12-26
6,Keldon Johnson,29:54,9,20,.450,3,7,.429,5,6,.833,2,2,4,3,0,0,1,0,26,-14,Utah Jazz,San Antonio Spurs,2023-12-26
7,Tre Jones,26:57,3,7,.429,0,1,.000,0,1,.000,3,1,4,7,2,0,0,1,6,-7,Utah Jazz,San Antonio Spurs,2023-12-26
8,Zach Collins,17:37,3,6,.500,0,0,,0,0,,1,3,4,4,0,2,1,4,6,-9,Utah Jazz,San Antonio Spurs,2023-12-26
9,Cedi Osman,12:55,0,2,.000,0,1,.000,1,4,.250,0,2,2,3,0,0,0,0,1,-10,Utah Jazz,San Antonio Spurs,2023-12-26
10,Doug McDermott,10:51,0,2,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,0,0,-10,Utah Jazz,San Antonio Spurs,2023-12-26
11,Blake Wesley,10:10,1,4,.250,0,0,,1,2,.500,1,1,2,4,0,0,0,2,3,-2,Utah Jazz,San Antonio Spurs,2023-12-26
12,Sidy Cissoko,2:08,1,1,1.000,0,0,,2,2,1.000,0,1,1,0,0,0,0,0,4,+7,Utah Jazz,San Antonio Spurs,2023-12-26
13,Sandro Mamukelashvili,2:08,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0,+7,Utah Jazz,San Antonio Spurs,2023-12-26
14,Devonte' Graham,0:0,Utah Jazz,San Antonio Spurs,2023-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
