,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Kyrie Irving,36:15,.450,.438,.333,.042,0.0,6.0,2.8,23.5,1.2,0.0,7.6,28.9,100,114,-5.5
1,Grant Williams,35:10,.743,.727,.727,.091,2.8,15.5,8.8,0.0,0.0,2.5,20.8,16.3,114,113,-1.9
2,Luka Dončić,34:14,.588,.580,.440,.280,2.9,38.2,19.6,48.7,2.6,0.0,12.5,37.1,119,105,11.8
3,Maxi Kleber,23:03,.429,.429,.714,.000,8.5,23.7,15.7,9.7,0.0,3.9,0.0,12.0,119,111,-1.5
4,Derrick Jones Jr.,11:30,.129,.000,.667,.667,0.0,9.5,4.5,0.0,0.0,0.0,20.5,16.8,24,116,-20.1
5,player,,,,,,,,,,,,,,,,
6,Dereck Lively II,30:40,.858,.875,.000,.375,16.0,17.8,16.8,4.3,1.5,2.9,9.7,13.3,165,109,4.0
7,Josh Green,29:52,.814,.800,.400,.800,6.6,0.0,3.5,3.8,1.5,0.0,0.0,9.0,177,114,0.9
8,Tim Hardaway Jr.,27:55,.539,.464,.714,.286,7.0,15.6,11.1,17.9,1.6,0.0,6.0,23.8,124,112,4.1
9,Dante Exum,7:35,.615,.500,.500,.500,0.0,14.4,6.8,0.0,0.0,0.0,0.0,12.8,133,115,-7.2
10,Seth Curry,3:46,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,118,-7.1
11,Jaden Hardy,Did Not Play,,,,,,,,,,,,,,,
12,Richaun Holmes,Did Not Play,,,,,,,,,,,,,,,
13,Markieff Morris,Did Not Play,,,,,,,,,,,,,,,
14,Dwight Powell,Did Not Play,,,,,,,,,,,,,,,
15,Olivier-Maxence Prosper,Did Not Play,,,,,,,,,,,,,,,
