,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Miles Bridges,40:07,9,18,.500,3,6,.500,6,6,1.000,0,5,5,3,1,2,3,0,27,+9
1,Terry Rozier,36:18,13,24,.542,3,11,.273,5,6,.833,0,3,3,6,1,2,2,3,34,-1
2,Cody Martin,32:46,4,10,.400,1,5,.200,1,2,.500,0,2,2,2,1,0,1,2,10,-8
3,Nick Richards,26:04,3,4,.750,0,0,,1,2,.500,1,9,10,1,1,2,2,2,7,+2
4,Bryce McGowens,21:22,1,3,.333,0,2,.000,2,3,.667,1,1,2,2,0,0,0,1,4,+1
5,player,,,,,,,,,,,,,,,,,,,,
6,P.J. Washington,29:04,7,13,.538,3,6,.500,0,0,,1,3,4,4,1,0,1,1,17,+16
7,Ish Smith,18:15,2,4,.500,0,0,,0,0,,1,5,6,4,1,0,4,1,4,+13
8,Nathan Mensah,15:43,0,1,.000,0,0,,0,0,,0,1,1,0,2,2,1,4,0,-7
9,Nick Smith Jr.,14:08,2,3,.667,2,3,.667,0,0,,0,0,0,1,0,2,0,1,6,-2
10,JT Thor,6:13,1,2,.500,0,1,.000,0,0,,0,2,2,0,0,0,0,0,2,+12
11,James Bouknight,Did Not Play,,,,,,,,,,,,,,,,,,,
12,Brandon Miller,Did Not Play,,,,,,,,,,,,,,,,,,,
