,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jerami Grant,30:32,.398,.333,.467,.200,0.0,0.0,0.0,6.6,3.2,0.0,0.0,23.1,88,120,-4.6
1,Anfernee Simons,28:49,.205,.000,.200,.500,0.0,9.3,4.0,16.7,0.0,3.4,19.7,22.8,48,123,-16.1
2,Scoot Henderson,25:11,.565,.750,.000,1.750,0.0,10.6,4.6,31.4,0.0,0.0,45.9,22.5,67,125,-13.0
3,Toumani Camara,24:47,.717,.688,.375,.500,8.2,16.1,11.7,0.0,0.0,4.0,23.5,22.3,107,122,0.2
4,Duop Reath,23:53,.457,.500,.429,.214,12.8,16.7,14.5,0.0,2.1,4.1,6.1,29.6,89,116,-2.6
5,player,,,,,,,,,,,,,,,,
6,Jabari Walker,32:28,.666,.591,.182,.364,6.3,45.2,23.2,21.0,1.5,0.0,23.9,22.3,108,116,2.2
7,Malcolm Brogdon,25:54,.514,.429,.714,.571,0.0,10.3,4.5,21.1,0.0,0.0,10.2,16.3,107,125,-4.1
8,Matisse Thybulle,14:22,.500,.500,.667,.000,0.0,9.3,4.0,0.0,6.9,0.0,0.0,9.0,100,110,2.4
9,Justin Minaya,9:28,1.500,1.500,1.000,.000,0.0,0.0,0.0,40.7,5.2,10.3,0.0,4.6,274,108,24.6
10,Kris Murray,9:28,.532,.000,.000,2.000,0.0,0.0,0.0,16.9,5.2,0.0,0.0,8.6,137,116,4.3
11,Ibou Badji,8:30,1.000,1.000,.000,.000,36.0,47.1,40.8,0.0,0.0,11.5,50.0,10.2,124,110,-3.3
12,Rayan Rupert,6:38,.521,.500,.000,1.000,0.0,20.1,8.7,31.8,0.0,0.0,0.0,18.8,120,124,2.0
