,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Jayson Tatum,35:33,8,16,.500,2,8,.250,3,3,1.000,1,6,7,4,0,0,4,2,21,+18,Chicago Bulls,Boston Celtics,2023-11-28
1,Jaylen Brown,34:47,12,23,.522,3,8,.375,3,5,.600,2,6,8,6,0,1,3,1,30,+22,Chicago Bulls,Boston Celtics,2023-11-28
2,Jrue Holiday,33:11,5,8,.625,4,5,.800,0,0,,1,6,7,9,1,0,3,3,14,+19,Chicago Bulls,Boston Celtics,2023-11-28
3,Derrick White,28:30,5,7,.714,2,3,.667,2,2,1.000,0,3,3,7,2,0,0,4,14,+15,Chicago Bulls,Boston Celtics,2023-11-28
4,Al Horford,28:24,6,8,.750,4,6,.667,0,0,,0,9,9,6,2,3,3,3,16,+18,Chicago Bulls,Boston Celtics,2023-11-28
6,Payton Pritchard,22:50,4,10,.400,3,7,.429,0,0,,1,4,5,2,1,0,0,0,11,+11,Chicago Bulls,Boston Celtics,2023-11-28
7,Sam Hauser,20:43,3,12,.250,2,10,.200,1,2,.500,4,6,10,2,0,0,2,1,9,+13,Chicago Bulls,Boston Celtics,2023-11-28
8,Luke Kornet,19:27,2,3,.667,0,0,,0,0,,2,1,3,0,0,3,1,3,4,+9,Chicago Bulls,Boston Celtics,2023-11-28
9,Dalano Banton,14:36,2,3,.667,1,2,.500,0,0,,0,0,0,0,0,1,0,1,5,+10,Chicago Bulls,Boston Celtics,2023-11-28
10,Svi Mykhailiuk,1:52,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,Chicago Bulls,Boston Celtics,2023-11-28
11,Lamar Stevens,0:07,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,0,0,0,Chicago Bulls,Boston Celtics,2023-11-28
12,Oshae Brissett,0:0,Chicago Bulls,Boston Celtics,2023-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Neemias Queta,0:0,Chicago Bulls,Boston Celtics,2023-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
