,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Bam Adebayo,34:25,.560,.471,.059,.353,19.0,19.4,19.2,51.8,3.2,0.0,20.3,33.7,110,116,7.4,Miami Heat,Orlando Magic,2024-01-21
1,Tyler Herro,32:53,.429,.429,.786,.000,3.3,0.0,1.8,12.1,1.7,0.0,12.5,22.9,84,126,-5.2,Miami Heat,Orlando Magic,2024-01-21
2,Caleb Martin,31:12,.786,.786,.143,.000,3.5,12.8,7.7,27.6,0.0,0.0,22.2,13.6,126,125,1.6,Miami Heat,Orlando Magic,2024-01-21
3,Jimmy Butler,29:05,.689,.650,.500,.200,0.0,18.3,8.3,15.2,0.0,0.0,0.0,17.6,144,123,4.8,Miami Heat,Orlando Magic,2024-01-21
4,Nikola Jović,15:02,.225,.250,.250,.250,0.0,26.6,12.0,0.0,0.0,0.0,18.4,17.0,38,120,-19.3,Miami Heat,Orlando Magic,2024-01-21
6,Kyle Lowry,25:13,.111,.111,.667,.000,4.3,5.3,4.8,20.3,4.3,3.8,0.0,16.8,53,116,-7.8,Miami Heat,Orlando Magic,2024-01-21
7,Haywood Highsmith,25:00,.579,.500,.333,1.000,0.0,10.7,4.8,6.8,4.4,0.0,0.0,8.1,132,116,-1.0,Miami Heat,Orlando Magic,2024-01-21
8,Duncan Robinson,21:14,.387,.167,.500,.667,0.0,6.3,2.8,8.1,5.2,0.0,20.5,21.6,74,116,-9.2,Miami Heat,Orlando Magic,2024-01-21
9,Kevin Love,14:04,.654,.667,.833,.333,23.3,28.4,25.6,0.0,0.0,0.0,12.7,26.4,117,119,-0.1,Miami Heat,Orlando Magic,2024-01-21
10,Josh Richardson,8:51,.375,.375,.750,.000,0.0,30.1,13.6,0.0,0.0,0.0,20.0,26.6,60,119,-15.4,Miami Heat,Orlando Magic,2024-01-21
11,Orlando Robinson,3:01,,,,,0.0,0.0,0.0,100.0,0.0,0.0,,0.0,240,129,25.8,Miami Heat,Orlando Magic,2024-01-21
12,Thomas Bryant,0:0,Miami Heat,Orlando Magic,2024-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
