,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Jayson Tatum,41:26,9,22,.409,3,10,.300,1,3,.333,0,8,8,5,1,0,2,4,22,+13,Miami Heat,Boston Celtics,2023-10-27
1,Jrue Holiday,36:27,7,13,.538,1,4,.250,2,2,1.000,2,8,10,7,0,1,1,2,17,+4,Miami Heat,Boston Celtics,2023-10-27
2,Derrick White,36:26,9,15,.600,5,7,.714,5,6,.833,3,3,6,3,1,3,2,1,28,+4,Miami Heat,Boston Celtics,2023-10-27
3,Jaylen Brown,33:37,11,22,.500,3,7,.429,2,4,.500,2,4,6,1,2,0,4,1,27,+3,Miami Heat,Boston Celtics,2023-10-27
4,Kristaps Porziņģis,30:14,6,12,.500,2,6,.333,3,4,.750,3,6,9,1,3,1,1,6,17,-12,Miami Heat,Boston Celtics,2023-10-27
6,Al Horford,24:38,0,6,.000,0,2,.000,0,0,,3,7,10,2,0,1,3,1,0,+7,Miami Heat,Boston Celtics,2023-10-27
7,Oshae Brissett,14:02,1,2,.500,0,0,,0,0,,3,2,5,0,0,0,2,1,2,+7,Miami Heat,Boston Celtics,2023-10-27
8,Payton Pritchard,12:58,1,1,1.000,1,1,1.000,0,0,,0,0,0,1,0,0,0,2,3,+8,Miami Heat,Boston Celtics,2023-10-27
9,Sam Hauser,10:12,1,2,.500,1,2,.500,0,0,,0,1,1,0,0,0,0,1,3,+6,Miami Heat,Boston Celtics,2023-10-27
10,Dalano Banton,0:0,Miami Heat,Boston Celtics,2023-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,JD Davison,0:0,Miami Heat,Boston Celtics,2023-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Luke Kornet,0:0,Miami Heat,Boston Celtics,2023-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Svi Mykhailiuk,0:0,Miami Heat,Boston Celtics,2023-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Lamar Stevens,0:0,Miami Heat,Boston Celtics,2023-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Jordan Walsh,0:0,Miami Heat,Boston Celtics,2023-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
