,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Shai Gilgeous-Alexander,36:58,13,18,.722,0,0,,7,9,.778,0,3,3,6,6,1,2,4,33,-6,Oklahoma City Thunder,Houston Rockets,2023-12-06
1,Jalen Williams,32:51,5,13,.385,0,1,.000,3,3,1.000,0,5,5,3,1,0,2,2,13,-6,Oklahoma City Thunder,Houston Rockets,2023-12-06
2,Chet Holmgren,25:59,2,9,.222,0,4,.000,0,0,,1,4,5,2,1,6,1,2,4,-16,Oklahoma City Thunder,Houston Rockets,2023-12-06
3,Josh Giddey,24:48,3,11,.273,2,5,.400,0,0,,1,3,4,6,1,0,0,3,8,-11,Oklahoma City Thunder,Houston Rockets,2023-12-06
4,Luguentz Dort,14:32,0,5,.000,0,3,.000,4,4,1.000,2,1,3,0,0,0,1,1,4,-27,Oklahoma City Thunder,Houston Rockets,2023-12-06
6,Cason Wallace,24:57,2,5,.400,1,2,.500,0,0,,0,3,3,0,2,1,0,3,5,+12,Oklahoma City Thunder,Houston Rockets,2023-12-06
7,Tre Mann,24:07,4,8,.500,2,4,.500,0,0,,0,3,3,4,2,0,1,0,10,+7,Oklahoma City Thunder,Houston Rockets,2023-12-06
8,Aaron Wiggins,15:27,4,4,1.000,0,0,,3,4,.750,0,1,1,0,1,0,0,3,11,-5,Oklahoma City Thunder,Houston Rockets,2023-12-06
9,Kenrich Williams,14:51,3,5,.600,2,4,.500,0,2,.000,0,2,2,1,0,2,0,1,8,-1,Oklahoma City Thunder,Houston Rockets,2023-12-06
10,Isaiah Joe,13:34,1,5,.200,1,4,.250,0,0,,0,1,1,0,0,0,1,1,3,+3,Oklahoma City Thunder,Houston Rockets,2023-12-06
11,Jaylin Williams,11:52,0,4,.000,0,2,.000,2,2,1.000,0,0,0,0,0,0,0,1,2,+5,Oklahoma City Thunder,Houston Rockets,2023-12-06
12,Dāvis Bertāns,0:0,Oklahoma City Thunder,Houston Rockets,2023-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Vasilije Micić,0:0,Oklahoma City Thunder,Houston Rockets,2023-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Aleksej Pokusevski,0:0,Oklahoma City Thunder,Houston Rockets,2023-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Olivier Sarr,0:0,Oklahoma City Thunder,Houston Rockets,2023-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
