,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Keegan Murray,39:40,8,16,.500,3,7,.429,1,2,.500,1,6,7,0,3,1,1,4,20,-8,Minnesota Timberwolves,Sacramento Kings,2023-12-23
1,De'Aaron Fox,39:03,10,23,.435,3,11,.273,4,4,1.000,2,2,4,6,2,0,3,1,27,-4,Minnesota Timberwolves,Sacramento Kings,2023-12-23
2,Domantas Sabonis,39:02,7,12,.583,0,1,.000,3,5,.600,1,9,10,10,1,0,3,3,17,-17,Minnesota Timberwolves,Sacramento Kings,2023-12-23
3,Harrison Barnes,30:44,3,6,.500,0,2,.000,6,6,1.000,0,3,3,1,0,0,0,3,12,-12,Minnesota Timberwolves,Sacramento Kings,2023-12-23
4,Kevin Huerter,15:17,1,7,.143,0,2,.000,0,0,,0,1,1,1,0,0,1,3,2,-19,Minnesota Timberwolves,Sacramento Kings,2023-12-23
6,Trey Lyles,27:23,4,8,.500,1,4,.250,1,3,.333,3,4,7,3,0,0,1,1,10,+7,Minnesota Timberwolves,Sacramento Kings,2023-12-23
7,Chris Duarte,18:22,1,3,.333,1,3,.333,0,0,,1,3,4,0,2,0,1,1,3,+4,Minnesota Timberwolves,Sacramento Kings,2023-12-23
8,Keon Ellis,11:29,0,3,.000,0,2,.000,0,0,,0,0,0,1,0,0,0,1,0,-14,Minnesota Timberwolves,Sacramento Kings,2023-12-23
9,JaVale McGee,8:58,3,6,.500,0,0,,1,1,1.000,0,2,2,1,1,1,1,2,7,+5,Minnesota Timberwolves,Sacramento Kings,2023-12-23
10,Sasha Vezenkov,7:34,0,1,.000,0,1,.000,0,0,,0,1,1,0,1,0,0,1,0,-5,Minnesota Timberwolves,Sacramento Kings,2023-12-23
11,Colby Jones,2:21,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,+3,Minnesota Timberwolves,Sacramento Kings,2023-12-23
12,Kessler Edwards,0:07,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,Minnesota Timberwolves,Sacramento Kings,2023-12-23
13,Davion Mitchell,0:0,Minnesota Timberwolves,Sacramento Kings,2023-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Jalen Slawson,0:0,Minnesota Timberwolves,Sacramento Kings,2023-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Juan Toscano-Anderson,0:0,Minnesota Timberwolves,Sacramento Kings,2023-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
