,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Karl-Anthony Towns,36:09,.542,.500,.105,.263,0.0,27.0,15.2,12.8,2.7,4.8,15.9,30.0,96,93,0.3,Philadelphia76ers,Minnesota Timberwolves,2023-11-22
1,Anthony Edwards,35:48,.652,.614,.409,.182,6.4,9.9,8.4,28.5,2.7,0.0,7.8,31.0,130,103,13.4,Philadelphia76ers,Minnesota Timberwolves,2023-11-22
2,Rudy Gobert,31:12,.732,.750,.000,.250,11.0,22.8,17.6,13.7,0.0,8.4,18.4,15.0,129,99,5.1,Philadelphia76ers,Minnesota Timberwolves,2023-11-22
3,Nickeil Alexander-Walker,28:44,.583,.583,.667,.000,8.0,12.4,10.4,17.6,0.0,3.0,0.0,9.0,146,107,1.4,Philadelphia76ers,Minnesota Timberwolves,2023-11-22
4,Mike Conley,22:44,.500,.500,.400,.000,0.0,0.0,0.0,43.6,6.5,0.0,16.7,11.4,125,100,8.0,Philadelphia76ers,Minnesota Timberwolves,2023-11-22
6,Kyle Anderson,28:10,.451,.500,.000,.667,4.1,12.6,8.9,13.5,0.0,3.1,20.5,14.9,88,107,-5.3,Philadelphia76ers,Minnesota Timberwolves,2023-11-22
7,Naz Reid,21:34,.484,.500,.308,.077,5.3,12.4,9.3,0.0,6.8,4.0,0.0,26.8,99,91,4.2,Philadelphia76ers,Minnesota Timberwolves,2023-11-22
8,Shake Milton,20:40,.622,.500,.429,.857,0.0,0.0,0.0,6.4,0.0,0.0,0.0,20.1,136,114,-1.2,Philadelphia76ers,Minnesota Timberwolves,2023-11-22
9,Troy Brown Jr.,7:15,.000,.000,.000,.000,15.8,0.0,6.9,0.0,0.0,0.0,0.0,5.9,69,114,-10.7,Philadelphia76ers,Minnesota Timberwolves,2023-11-22
10,Luka Garza,1:56,.266,.000,1.000,2.000,0.0,46.0,25.9,0.0,0.0,0.0,34.7,64.1,37,92,-44.7,Philadelphia76ers,Minnesota Timberwolves,2023-11-22
11,Leonard Miller,1:56,,,,,0.0,100.0,77.6,0.0,0.0,0.0,,0.0,0,46,-5.6,Philadelphia76ers,Minnesota Timberwolves,2023-11-22
12,Josh Minott,1:56,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,113,-17.3,Philadelphia76ers,Minnesota Timberwolves,2023-11-22
13,Wendell Moore Jr.,1:56,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,0,114,-28.9,Philadelphia76ers,Minnesota Timberwolves,2023-11-22
