,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Aaron Gordon,34:41,4,9,.444,1,3,.333,6,8,.750,3,9,12,5,2,1,3,2,15,+26
1,Nikola Jokić,33:21,9,16,.563,1,3,.333,9,9,1.000,4,12,16,9,3,0,1,3,28,+33
2,Michael Porter Jr.,30:49,9,16,.563,5,10,.500,4,5,.800,1,5,6,2,1,2,2,4,27,+30
3,Kentavious Caldwell-Pope,29:45,4,8,.500,2,4,.500,0,0,,0,0,0,2,1,0,1,1,10,+29
4,Jamal Murray,9:30,1,3,.333,0,0,,0,0,,0,2,2,0,0,0,0,0,2,-2
5,player,,,,,,,,,,,,,,,,,,,,
6,Reggie Jackson,25:18,6,10,.600,3,5,.600,1,2,.500,0,1,1,3,0,1,1,0,16,+14
7,Peyton Watson,18:23,1,3,.333,0,1,.000,0,0,,0,2,2,2,2,0,2,2,2,-8
8,Christian Braun,17:59,4,8,.500,1,3,.333,1,2,.500,1,4,5,4,1,0,0,1,10,-3
9,DeAndre Jordan,12:15,0,0,,0,0,,1,2,.500,1,0,1,1,0,0,1,2,1,-10
10,Collin Gillespie,11:44,2,4,.500,1,3,.333,0,0,,0,1,1,2,0,0,0,1,5,+12
11,Julian Strawther,9:08,1,2,.500,1,2,.500,0,0,,0,1,1,1,0,0,0,0,3,-8
12,Zeke Nnaji,2:23,0,0,,0,0,,1,2,.500,0,1,1,0,0,0,0,1,1,-1
13,Jalen Pickett,2:21,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3,-1
14,Hunter Tyson,2:21,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,1,0,-1
15,Justin Holiday,Did Not Play,,,,,,,,,,,,,,,,,,,
