,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Desmond Bane,5:00,0,1,.000,0,0,,2,2,1.000,0,0,0,1,0,1,0,1,2,-2
1,Marcus Smart,5:00,1,2,.500,0,0,,0,0,,0,0,0,0,1,0,1,1,2,-2
2,Jaren Jackson Jr.,5:00,3,4,.750,1,1,1.000,0,0,,2,1,3,0,0,0,1,0,7,-2
3,David Roddy,0:06,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+3
4,Ziaire Williams, ,,,,,,,,,,,,,,,,,,,
5,player,,,,,,,,,,,,,,,,,,,,
6,Luke Kennard,4:54,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-5
7,Xavier Tillman Sr.,5:00,0,1,.000,0,0,,0,0,,0,0,0,0,1,0,1,2,0,-2
8,Jacob Gilyard, ,,,,,,,,,,,,,,,,,,,
9,John Konchar, ,,,,,,,,,,,,,,,,,,,
10,Vince Williams Jr., ,,,,,,,,,,,,,,,,,,,
11,Bismack Biyombo, ,,,,,,,,,,,,,,,,,,,
12,Jake LaRavia,Did Not Play,,,,,,,,,,,,,,,,,,,
13,Kenneth Lofton Jr.,Did Not Play,,,,,,,,,,,,,,,,,,,
