,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Trae Young,34:28,4,12,.333,0,4,.000,7,9,.778,0,1,1,17,2,0,3,0,15,+1,New York Knicks,Atlanta Hawks,2023-11-15
1,Dejounte Murray,32:27,6,12,.500,0,3,.000,1,3,.333,0,5,5,2,1,0,1,1,13,-16,New York Knicks,Atlanta Hawks,2023-11-15
2,Jalen Johnson,31:00,7,9,.778,4,4,1.000,0,0,,0,5,5,0,0,2,3,1,18,-13,New York Knicks,Atlanta Hawks,2023-11-15
3,De'Andre Hunter,26:27,2,7,.286,1,3,.333,0,0,,1,1,2,1,0,0,1,3,5,-12,New York Knicks,Atlanta Hawks,2023-11-15
4,Clint Capela,26:25,4,5,.800,0,0,,0,2,.000,0,3,3,1,2,2,0,2,8,-21,New York Knicks,Atlanta Hawks,2023-11-15
6,Bogdan Bogdanović,29:19,8,15,.533,4,11,.364,8,8,1.000,1,2,3,3,2,1,1,4,28,+11,New York Knicks,Atlanta Hawks,2023-11-15
7,Saddiq Bey,28:26,7,10,.700,2,5,.400,0,0,,1,1,2,2,2,0,2,3,16,+20,New York Knicks,Atlanta Hawks,2023-11-15
8,Onyeka Okongwu,21:34,2,4,.500,0,0,,4,4,1.000,2,4,6,1,1,1,4,4,8,+18,New York Knicks,Atlanta Hawks,2023-11-15
9,Wesley Matthews,9:54,1,1,1.000,1,1,1.000,0,0,,1,2,3,1,1,0,0,2,3,+2,New York Knicks,Atlanta Hawks,2023-11-15
10,Bruno Fernando,0:0,New York Knicks,Atlanta Hawks,2023-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Trent Forrest,0:0,New York Knicks,Atlanta Hawks,2023-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,AJ Griffin,0:0,New York Knicks,Atlanta Hawks,2023-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Garrison Mathews,0:0,New York Knicks,Atlanta Hawks,2023-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Patty Mills,0:0,New York Knicks,Atlanta Hawks,2023-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
