,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Dorian Finney-Smith,35:17,4,11,.364,4,8,.500,0,0,,3,6,9,2,1,3,0,2,12,+4
1,Mikal Bridges,34:06,4,11,.364,1,4,.250,1,2,.500,1,7,8,7,2,2,3,1,10,+1
2,Royce O'Neale,33:47,4,10,.400,4,8,.500,0,0,,3,7,10,2,0,3,0,1,12,+3
3,Spencer Dinwiddie,26:14,2,8,.250,2,7,.286,1,2,.500,0,3,3,4,0,0,2,0,7,-1
4,Cam Thomas,20:02,6,14,.429,0,2,.000,2,2,1.000,0,2,2,0,0,1,2,1,14,+1
5,player,,,,,,,,,,,,,,,,,,,,
6,Lonnie Walker IV,27:54,8,16,.500,3,7,.429,2,2,1.000,0,1,1,0,1,1,0,0,21,+10
7,Dennis Smith Jr.,24:35,2,7,.286,0,3,.000,0,0,,1,0,1,5,2,0,1,4,4,+5
8,Day'Ron Sharpe,19:16,4,9,.444,0,0,,3,3,1.000,4,6,10,0,1,0,2,3,11,+7
9,Trendon Watford,18:48,3,6,.500,1,2,.500,2,2,1.000,2,3,5,2,3,0,4,2,9,+5
10,Armoni Brooks,Did Not Play,,,,,,,,,,,,,,,,,,,
11,Harry Giles,Did Not Play,,,,,,,,,,,,,,,,,,,
12,Jalen Wilson,Did Not Play,,,,,,,,,,,,,,,,,,,
