,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Damian Lillard,37:13,9,20,.450,4,12,.333,17,17,1.000,0,8,8,4,0,0,0,2,39,+12
1,Giannis Antetokounmpo,35:07,10,21,.476,0,3,.000,3,9,.333,4,8,12,3,2,2,7,4,23,-13
2,Malik Beasley,31:03,2,4,.500,1,1,1.000,0,0,,0,4,4,3,2,0,2,1,5,-5
3,Brook Lopez,28:56,5,7,.714,3,4,.750,0,0,,1,1,2,0,0,0,2,4,13,+11
4,Khris Middleton,16:12,2,5,.400,1,3,.333,1,2,.500,0,3,3,4,2,0,2,0,6,+14
5,player,,,,,,,,,,,,,,,,,,,,
6,Jae Crowder,26:46,3,4,.750,1,1,1.000,2,2,1.000,0,4,4,2,2,0,1,3,9,+11
7,Pat Connaughton,20:21,2,6,.333,1,4,.250,2,2,1.000,0,2,2,2,0,1,0,0,7,-5
8,Bobby Portis,19:04,5,8,.625,0,0,,0,4,.000,2,4,6,2,0,1,0,3,10,-10
9,MarJon Beauchamp,16:22,2,3,.667,0,1,.000,0,0,,1,1,2,0,0,0,0,3,4,-3
10,Cameron Payne,8:56,1,3,.333,0,1,.000,0,0,,0,0,0,0,1,0,0,3,2,-7
11,Thanasis Antetokounmpo,Did Not Play,,,,,,,,,,,,,,,,,,,
12,A.J. Green,Did Not Play,,,,,,,,,,,,,,,,,,,
13,Andre Jackson Jr.,Did Not Play,,,,,,,,,,,,,,,,,,,
14,Chris Livingston,Did Not Play,,,,,,,,,,,,,,,,,,,
15,Robin Lopez,Did Not Play,,,,,,,,,,,,,,,,,,,
