,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jordan Poole,32:13,.759,.750,.222,.222,0.0,11.5,6.8,34.9,1.3,0.0,9.2,26.9,144,113,6.7
1,Kyle Kuzma,29:35,.584,.565,.391,.348,0.0,15.6,9.2,19.0,1.5,0.0,10.2,39.8,109,112,-2.1
2,Tyus Jones,28:52,.929,.929,.286,.000,0.0,32.0,18.9,43.5,3.0,5.0,22.2,12.4,162,100,12.4
3,Daniel Gafford,28:24,.580,.500,.000,.667,23.5,16.3,19.2,14.4,0.0,7.6,20.5,13.7,130,109,-1.3
4,Deni Avdija,24:42,.304,.222,.000,.222,5.4,18.7,13.2,16.2,0.0,0.0,9.2,17.6,87,114,-10.4
5,player,,,,,,,,,,,,,,,,
6,Bilal Coulibaly,30:02,.824,.778,.333,.333,4.4,12.3,9.1,0.0,2.9,2.4,27.9,19.0,109,108,-0.8
7,Corey Kispert,28:28,.751,.750,.500,.214,0.0,3.2,1.9,4.6,1.5,2.5,6.1,22.8,134,114,2.8
8,Mike Muscala,18:40,.000,.000,1.000,.000,0.0,0.0,0.0,9.9,0.0,3.8,0.0,2.1,100,117,-3.8
9,Danilo Gallinari,10:05,.694,.500,.500,1.000,13.2,36.6,27.0,10.1,0.0,0.0,0.0,11.4,168,109,2.1
10,Patrick Baldwin Jr.,2:59,.500,.500,.000,.000,0.0,30.9,18.3,0.0,0.0,0.0,33.3,40.1,58,111,-23.4
11,Jared Butler,2:59,1.000,1.000,.000,.000,0.0,0.0,0.0,44.8,0.0,0.0,50.0,26.7,103,120,-4.8
12,Anthony Gill,2:59,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,120,-7.8
13,Landry Shamet,Did Not Play,,,,,,,,,,,,,,,
