,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,D'Angelo Russell,39:02,.368,.350,.400,.200,4.5,14.5,9.3,54.1,2.5,0.0,4.4,24.9,110,108,2.1,Los Angeles Lakers,Boston Celtics,2024-02-01
1,Taurean Prince,37:58,.550,.550,.200,.000,0.0,19.8,9.5,8.0,1.3,2.6,0.0,11.2,118,108,-2.6,Los Angeles Lakers,Boston Celtics,2024-02-01
2,Austin Reaves,34:34,.759,.750,.556,.389,0.0,5.4,2.6,17.3,0.0,0.0,0.0,26.0,151,118,11.6,Los Angeles Lakers,Boston Celtics,2024-02-01
3,Jaxson Hayes,33:52,.784,.750,.000,.625,15.5,11.1,13.4,9.6,4.4,0.0,0.0,12.9,179,106,8.5,Los Angeles Lakers,Boston Celtics,2024-02-01
4,Jarred Vanderbilt,16:04,.635,.571,.429,.286,16.3,23.4,19.7,20.6,9.3,0.0,27.6,28.9,106,89,11.2,Los Angeles Lakers,Boston Celtics,2024-02-01
6,Rui Hachimura,33:08,.504,.464,.429,.143,5.3,17.0,10.9,18.8,0.0,3.0,11.8,21.7,106,112,-3.0,Los Angeles Lakers,Boston Celtics,2024-02-01
7,Max Christie,22:54,.571,.500,.429,.286,0.0,16.4,7.9,13.2,2.2,0.0,11.3,16.6,112,109,-1.9,Los Angeles Lakers,Boston Celtics,2024-02-01
8,Christian Wood,18:53,.202,.167,.444,.222,9.2,10.0,9.6,7.2,2.6,0.0,0.0,22.3,67,110,-14.0,Los Angeles Lakers,Boston Celtics,2024-02-01
9,Jalen Hood-Schifino,1:17,.568,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3,122,121,-5.2,Los Angeles Lakers,Boston Celtics,2024-02-01
10,Maxwell Lewis,0:46,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.7,0,121,-64.6,Los Angeles Lakers,Boston Celtics,2024-02-01
11,Skylar Mays,0:46,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,121,-11.3,Los Angeles Lakers,Boston Celtics,2024-02-01
12,Dylan Windler,0:46,,,,,0.0,100.0,59.1,0.0,0.0,0.0,,0.0,0,69,-2.7,Los Angeles Lakers,Boston Celtics,2024-02-01
