,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Giannis Antetokounmpo,40:10,20,28,.714,2,5,.400,6,10,.600,1,5,6,10,5,1,1,3,48,+15
1,Khris Middleton,38:29,5,15,.333,1,4,.250,2,2,1.000,1,2,3,8,1,0,2,5,13,+24
2,Damian Lillard,38:13,10,11,.909,5,5,1.000,5,6,.833,0,3,3,8,0,1,6,3,30,+16
3,Malik Beasley,32:32,3,9,.333,3,8,.375,0,2,.000,0,7,7,0,2,0,1,1,9,+25
4,Robin Lopez,4:10,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,-1
5,player,,,,,,,,,,,,,,,,,,,,
6,Bobby Portis,31:11,4,10,.400,0,3,.000,4,5,.800,3,7,10,2,1,0,0,3,12,-3
7,Jae Crowder,20:42,4,6,.667,0,1,.000,0,0,,0,2,2,2,2,0,0,3,8,-18
8,Pat Connaughton,18:18,1,6,.167,0,3,.000,0,0,,0,3,3,1,1,0,0,1,2,-10
9,Cameron Payne,9:47,0,0,,0,0,,0,0,,0,2,2,3,1,0,1,2,0,-4
10,A.J. Green,6:28,2,2,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,5,+16
11,Thanasis Antetokounmpo,Did Not Play,,,,,,,,,,,,,,,,,,,
12,MarJon Beauchamp,Did Not Play,,,,,,,,,,,,,,,,,,,
13,Chris Livingston,Did Not Play,,,,,,,,,,,,,,,,,,,
