,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Donovan Mitchell,24:00,10,16,.625,2,5,.400,5,5,1.000,0,1,1,3,0,1,1,3,27,+2
1,Max Strus,17:35,4,9,.444,3,7,.429,2,2,1.000,0,1,1,2,0,0,0,2,13,+7
2,Isaac Okoro,15:45,2,3,.667,1,1,1.000,0,0,,3,2,5,3,0,1,0,1,5,+4
3,Jarrett Allen,11:19,0,0,,0,0,,0,2,.000,0,0,0,0,0,0,0,2,0,-1
4,Dean Wade,9:42,2,3,.667,1,2,.500,2,2,1.000,2,0,2,0,1,2,2,3,7,+4
5,player,,,,,,,,,,,,,,,,,,,,
6,Caris LeVert,14:54,2,8,.250,1,5,.200,0,0,,0,4,4,3,1,0,2,0,5,-9
7,Georges Niang,10:59,1,4,.250,1,3,.333,0,0,,0,1,1,0,0,0,0,3,3,0
8,Sam Merrill,6:52,1,2,.500,1,2,.500,0,0,,1,2,3,1,0,0,0,0,3,0
9,Tristan Thompson,8:54,0,1,.000,0,0,,2,6,.333,2,0,2,1,0,0,0,2,2,+3
10,Craig Porter Jr., ,,,,,,,,,,,,,,,,,,,
11,Emoni Bates,Did Not Play,,,,,,,,,,,,,,,,,,,
12,Damian Jones,Did Not Play,,,,,,,,,,,,,,,,,,,
