,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Cade Cunningham,37:35,.321,.321,.214,.000,2.8,6.7,4.6,36.6,3.8,0.0,30.0,21.8,80,124,-11.2
1,Ausar Thompson,34:50,.717,.750,.083,.500,3.1,25.4,13.3,19.9,4.1,5.1,12.0,19.6,132,116,6.9
2,Marvin Bagley III,30:12,.799,.750,.000,.333,21.2,20.9,21.1,4.9,0.0,2.9,22.5,24.1,128,128,-1.6
3,Killian Hayes,22:41,.450,.438,.375,.250,0.0,16.7,7.6,26.0,2.1,7.8,10.1,17.9,107,121,-1.3
4,Isaiah Stewart,19:22,.530,.500,.556,.111,0.0,6.5,3.0,0.0,0.0,4.6,0.0,20.0,111,130,-8.0
5,player,,,,,,,,,,,,,,,,
6,Kevin Knox,28:38,.750,.750,.500,.000,3.7,13.2,8.1,4.3,0.0,0.0,20.0,14.3,113,132,-6.6
7,Alec Burks,23:26,.581,.500,.750,.333,4.6,5.4,4.9,26.4,2.0,0.0,6.8,25.8,131,129,2.4
8,Jaden Ivey,20:39,.628,.643,.286,.571,15.5,12.2,14.0,30.8,2.3,0.0,10.2,19.4,138,126,5.3
9,James Wiseman,14:12,.799,.833,.000,.333,7.5,26.7,16.3,11.2,0.0,0.0,0.0,19.9,162,129,3.6
10,Marcus Sasser,8:25,.000,.000,1.000,.000,0.0,15.0,6.9,12.1,0.0,0.0,0.0,9.7,37,131,-19.0
11,Jalen Duren,Did Not Play,,,,,,,,,,,,,,,
12,Joe Harris,Did Not Play,,,,,,,,,,,,,,,
13,Isaiah Livers,Did Not Play,,,,,,,,,,,,,,,
