,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Domantas Sabonis,34:43,13,15,.867,0,2,.000,6,10,.600,3,10,13,6,0,0,1,2,32,+16,Sacramento Kings,Dallas Mavericks,2023-11-19
1,Harrison Barnes,33:58,4,11,.364,1,7,.143,3,3,1.000,2,2,4,6,1,0,3,1,12,+17,Sacramento Kings,Dallas Mavericks,2023-11-19
2,Chris Duarte,32:32,5,8,.625,3,4,.750,0,0,,0,8,8,4,2,0,1,3,13,+6,Sacramento Kings,Dallas Mavericks,2023-11-19
3,Keegan Murray,32:31,7,13,.538,2,7,.286,1,1,1.000,3,0,3,4,1,0,1,5,17,+21,Sacramento Kings,Dallas Mavericks,2023-11-19
4,De'Aaron Fox,31:14,10,20,.500,6,10,.600,4,5,.800,1,3,4,7,3,0,0,1,30,+2,Sacramento Kings,Dallas Mavericks,2023-11-19
6,Malik Monk,18:00,4,9,.444,4,6,.667,0,0,,0,2,2,3,1,1,2,2,12,+9,Sacramento Kings,Dallas Mavericks,2023-11-19
7,Sasha Vezenkov,13:06,3,5,.600,1,2,.500,0,0,,1,0,1,1,0,1,1,2,7,+2,Sacramento Kings,Dallas Mavericks,2023-11-19
8,JaVale McGee,9:21,2,4,.500,0,0,,2,2,1.000,2,5,7,1,1,1,1,1,6,+3,Sacramento Kings,Dallas Mavericks,2023-11-19
9,Keon Ellis,9:12,0,0,,0,0,,0,0,,1,3,4,0,0,0,0,1,0,+9,Sacramento Kings,Dallas Mavericks,2023-11-19
10,Kessler Edwards,8:57,0,1,.000,0,0,,0,0,,1,0,1,1,0,0,0,0,0,0,Sacramento Kings,Dallas Mavericks,2023-11-19
11,Davion Mitchell,8:32,0,3,.000,0,1,.000,0,0,,0,0,0,1,0,0,2,0,0,+1,Sacramento Kings,Dallas Mavericks,2023-11-19
12,Colby Jones,3:56,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,2,0,-3,Sacramento Kings,Dallas Mavericks,2023-11-19
13,Jalen Slawson,3:56,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-3,Sacramento Kings,Dallas Mavericks,2023-11-19
14,Filip Petrušev,0:0,Sacramento Kings,Dallas Mavericks,2023-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
