,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Paolo Banchero,36:15,10,26,.385,1,7,.143,4,6,.667,3,5,8,6,0,0,4,2,25,+10
1,Caleb Houstan,31:57,3,9,.333,3,9,.333,0,0,,1,1,2,3,0,0,0,4,9,+2
2,Chuma Okeke,29:12,6,10,.600,4,8,.500,0,0,,2,2,4,2,0,1,1,0,16,-17
3,Goga Bitadze,19:24,1,1,1.000,0,0,,0,2,.000,0,9,9,1,1,1,0,1,2,-10
4,Jalen Suggs,13:50,1,5,.200,0,4,.000,0,0,,0,0,0,0,0,3,0,3,2,-11
5,player,,,,,,,,,,,,,,,,,,,,
6,Moritz Wagner,28:36,7,9,.778,0,1,.000,5,5,1.000,1,4,5,4,1,1,1,5,19,+7
7,Cole Anthony,27:19,2,8,.250,0,2,.000,1,2,.500,1,2,3,0,2,1,0,1,5,+2
8,Joe Ingles,20:03,5,10,.500,4,8,.500,0,1,.000,0,0,0,6,3,0,2,2,14,0
9,Markelle Fultz,16:58,1,2,.500,0,0,,1,2,.500,2,1,3,3,2,1,2,2,3,-6
10,Anthony Black,9:15,0,1,.000,0,0,,1,2,.500,0,3,3,1,1,0,0,0,1,+4
11,Trevelin Queen,7:11,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,1,0,0,+4
12,Wendell Carter Jr.,Did Not Dress,,,,,,,,,,,,,,,,,,,
