,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Coby White,29:35,.738,.708,.417,.167,0.0,4.2,1.8,17.6,0.0,0.0,0.0,19.7,148,138,4.1
1,Patrick Williams,28:22,.643,.650,.300,.200,13.5,13.0,13.3,11.7,1.8,8.3,15.5,20.6,117,127,2.3
2,DeMar DeRozan,25:41,.603,.536,.214,.286,0.0,9.6,4.2,43.3,0.0,0.0,11.3,31.3,116,137,1.3
3,Nikola Vučević,25:20,.364,.364,.182,.000,0.0,38.9,17.0,12.1,3.9,4.6,8.3,21.5,73,118,-5.5
4,Zach LaVine,24:37,.111,.111,.333,.000,3.9,5.0,4.4,21.1,4.0,0.0,0.0,16.6,54,128,-11.8
5,player,,,,,,,,,,,,,,,,
6,Ayo Dosunmu,23:55,.460,.450,.300,.200,0.0,0.0,0.0,13.0,2.1,0.0,0.0,20.6,98,134,-7.5
7,Alex Caruso,19:05,.444,.444,.667,.000,5.0,6.4,5.7,16.0,7.8,0.0,10.0,23.7,90,119,0.5
8,Jevon Carter,16:42,.571,.571,.143,.000,0.0,7.4,3.2,20.9,0.0,7.0,12.5,21.7,102,134,-2.8
9,Torrey Craig,13:16,1.500,1.500,1.000,.000,0.0,9.3,4.1,0.0,3.7,8.8,0.0,3.4,300,123,3.8
10,Andre Drummond,12:58,.327,.400,.000,1.200,14.8,38.0,25.0,0.0,0.0,9.0,0.0,26.7,79,125,-12.0
11,Julian Phillips,9:50,.174,.000,.500,1.000,0.0,25.0,11.0,12.5,0.0,0.0,25.8,17.9,40,133,-17.7
12,Dalen Terry,7:34,,,,,12.7,65.1,35.6,16.3,0.0,15.5,,0.0,219,114,2.9
13,Terry Taylor,3:05,,,,,0.0,0.0,0.0,0.0,16.1,0.0,,0.0,0,101,5.5
