,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jayson Tatum,33:18,.549,.471,.647,.529,2.7,29.5,14.7,13.4,0.0,0.0,8.7,29.2,115,115,0.6
1,Jrue Holiday,32:50,.464,.464,.357,.000,8.1,29.9,17.9,40.8,3.1,0.0,0.0,18.1,137,108,7.9
2,Jaylen Brown,29:29,.660,.658,.474,.263,0.0,11.1,5.0,32.9,1.7,0.0,12.4,34.8,120,116,10.5
3,Derrick White,26:49,.506,.500,.500,.200,0.0,16.3,7.3,26.4,0.0,3.7,0.0,17.2,128,116,1.1
4,Kristaps Porziņģis,24:40,.726,.500,.500,1.250,0.0,8.8,4.0,10.5,0.0,4.1,0.0,10.6,170,118,0.2
5,player,,,,,,,,,,,,,,,,
6,Payton Pritchard,30:28,.597,.600,.700,.200,11.7,3.6,8.0,14.3,1.7,0.0,0.0,15.1,147,118,3.9
7,Sam Hauser,24:38,.750,.750,1.000,.000,3.6,4.4,4.0,6.2,0.0,0.0,0.0,17.2,152,122,6.7
8,Luke Kornet,17:53,.643,.600,.000,.200,29.8,18.3,24.6,8.1,0.0,5.6,0.0,12.9,170,114,4.6
9,Svi Mykhailiuk,8:35,.000,.000,1.000,.000,0.0,12.7,5.7,0.0,0.0,0.0,66.7,14.8,0,120,-26.3
10,Oshae Brissett,7:46,.210,.000,.667,1.333,11.4,28.1,18.9,0.0,6.6,0.0,0.0,26.0,66,99,-17.0
11,Dalano Banton,3:32,.000,.000,.000,.000,25.2,0.0,13.9,0.0,0.0,0.0,0.0,12.0,73,123,-14.7
12,Lamar Stevens,Did Not Play,,,,,,,,,,,,,,,
