,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Precious Achiuwa,43:21,8,16,.500,1,2,.500,6,7,.857,10,4,14,5,0,0,1,1,23,-4,New York Knicks,Orlando Magic,2024-02-14
1,Jericho Sims,38:56,3,5,.600,0,0,,2,3,.667,2,6,8,1,1,0,0,0,8,-14,New York Knicks,Orlando Magic,2024-02-14
2,Jalen Brunson,35:00,11,21,.524,5,8,.625,6,7,.857,1,0,1,6,2,0,3,0,33,-2,New York Knicks,Orlando Magic,2024-02-14
3,Alec Burks,30:10,5,16,.313,2,6,.333,1,2,.500,1,2,3,0,0,0,1,3,13,-28,New York Knicks,Orlando Magic,2024-02-14
4,Josh Hart,29:44,2,8,.250,0,4,.000,0,0,,0,3,3,2,2,0,2,1,4,-13,New York Knicks,Orlando Magic,2024-02-14
6,Miles McBride,31:30,2,11,.182,2,6,.333,2,3,.667,0,1,1,1,2,0,1,3,8,-13,New York Knicks,Orlando Magic,2024-02-14
7,Jacob Toppin,17:22,4,7,.571,1,3,.333,2,2,1.000,2,2,4,0,0,0,1,3,11,-17,New York Knicks,Orlando Magic,2024-02-14
8,Taj Gibson,9:04,0,0,,0,0,,0,0,,0,0,0,0,1,0,1,0,0,-4,New York Knicks,Orlando Magic,2024-02-14
9,Charlie Brown Jr.,4:53,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+5,New York Knicks,Orlando Magic,2024-02-14
10,Bojan Bogdanović,Did Not Dress,New York Knicks,Orlando Magic,2024-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Donte DiVincenzo,Did Not Dress,New York Knicks,Orlando Magic,2024-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Isaiah Hartenstein,Did Not Dress,New York Knicks,Orlando Magic,2024-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
