,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Shai Gilgeous-Alexander,38:48,15,26,.577,3,4,.750,5,9,.556,0,3,3,7,1,2,1,0,38,+16,Sacramento Kings,Oklahoma City Thunder,2024-02-11
1,Jalen Williams,36:45,13,20,.650,2,4,.500,4,4,1.000,1,7,8,9,0,0,2,3,32,+26,Sacramento Kings,Oklahoma City Thunder,2024-02-11
2,Luguentz Dort,32:45,5,9,.556,3,5,.600,4,4,1.000,2,7,9,0,3,1,2,3,17,+31,Sacramento Kings,Oklahoma City Thunder,2024-02-11
3,Chet Holmgren,30:44,5,9,.556,0,2,.000,4,4,1.000,1,3,4,2,2,4,2,3,14,+22,Sacramento Kings,Oklahoma City Thunder,2024-02-11
4,Josh Giddey,20:05,2,6,.333,1,3,.333,0,0,,0,5,5,4,0,1,0,3,5,+29,Sacramento Kings,Oklahoma City Thunder,2024-02-11
6,Jaylin Williams,21:42,0,3,.000,0,1,.000,5,6,.833,0,1,1,2,0,0,0,2,5,-13,Sacramento Kings,Oklahoma City Thunder,2024-02-11
7,Aaron Wiggins,16:29,2,4,.500,1,2,.500,0,0,,0,0,0,2,0,0,1,1,5,-22,Sacramento Kings,Oklahoma City Thunder,2024-02-11
8,Isaiah Joe,16:21,1,1,1.000,1,1,1.000,0,0,,1,2,3,2,1,0,0,2,3,-11,Sacramento Kings,Oklahoma City Thunder,2024-02-11
9,Kenrich Williams,10:45,2,3,.667,2,2,1.000,0,0,,0,1,1,1,0,0,0,0,6,-2,Sacramento Kings,Oklahoma City Thunder,2024-02-11
10,Cason Wallace,9:56,0,3,.000,0,3,.000,0,0,,0,0,0,0,0,0,0,0,0,-13,Sacramento Kings,Oklahoma City Thunder,2024-02-11
11,Ousmane Dieng,5:40,1,1,1.000,0,0,,0,0,,0,2,2,1,1,1,1,0,2,+7,Sacramento Kings,Oklahoma City Thunder,2024-02-11
12,Aleksej Pokusevski,0:0,Sacramento Kings,Oklahoma City Thunder,2024-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Olivier Sarr,0:0,Sacramento Kings,Oklahoma City Thunder,2024-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Lindy Waters III,0:0,Sacramento Kings,Oklahoma City Thunder,2024-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
