,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Domantas Sabonis,34:16,6,14,.429,1,1,1.000,2,4,.500,4,12,16,9,2,0,4,2,15,+11,Brooklyn Nets,Sacramento Kings,2023-12-11
1,Keegan Murray,33:47,9,13,.692,4,4,1.000,2,2,1.000,1,2,3,3,0,0,0,4,24,+17,Brooklyn Nets,Sacramento Kings,2023-12-11
2,De'Aaron Fox,32:42,10,22,.455,5,10,.500,4,6,.667,0,3,3,8,0,0,3,4,29,+31,Brooklyn Nets,Sacramento Kings,2023-12-11
3,Harrison Barnes,26:52,5,7,.714,3,4,.750,1,1,1.000,0,2,2,1,0,1,1,1,14,+22,Brooklyn Nets,Sacramento Kings,2023-12-11
4,Kevin Huerter,17:04,2,6,.333,2,5,.400,0,0,,0,1,1,1,0,0,0,4,6,+2,Brooklyn Nets,Sacramento Kings,2023-12-11
6,Malik Monk,27:59,8,13,.615,4,7,.571,1,1,1.000,1,1,2,9,1,0,2,0,21,+12,Brooklyn Nets,Sacramento Kings,2023-12-11
7,Trey Lyles,23:15,6,7,.857,5,6,.833,0,0,,0,6,6,1,0,1,0,0,17,+9,Brooklyn Nets,Sacramento Kings,2023-12-11
8,Keon Ellis,14:38,1,4,.250,1,4,.250,0,0,,0,1,1,2,1,0,0,1,3,-10,Brooklyn Nets,Sacramento Kings,2023-12-11
9,Sasha Vezenkov,10:39,1,4,.250,0,2,.000,0,0,,1,4,5,0,0,1,1,2,2,-3,Brooklyn Nets,Sacramento Kings,2023-12-11
10,JaVale McGee,7:38,0,2,.000,0,0,,0,0,,2,1,3,2,0,0,1,3,0,+7,Brooklyn Nets,Sacramento Kings,2023-12-11
11,Kessler Edwards,3:03,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-7,Brooklyn Nets,Sacramento Kings,2023-12-11
12,Chris Duarte,2:54,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0,-7,Brooklyn Nets,Sacramento Kings,2023-12-11
13,Davion Mitchell,2:39,0,1,.000,0,1,.000,0,0,,1,0,1,1,0,0,0,0,0,-7,Brooklyn Nets,Sacramento Kings,2023-12-11
14,Colby Jones,1:16,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-6,Brooklyn Nets,Sacramento Kings,2023-12-11
15,Jalen Slawson,1:16,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,2,0,-6,Brooklyn Nets,Sacramento Kings,2023-12-11
