,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Mikal Bridges,29:00,.528,.455,.455,.273,6.1,3.9,5.2,11.7,0.0,0.0,24.5,23.8,89,132,-6.8
1,Cameron Johnson,26:24,.708,.708,.750,.000,0.0,17.3,7.6,15.1,2.0,0.0,7.7,20.8,129,121,9.7
2,Nic Claxton,22:38,.571,.571,.000,.000,0.0,15.1,6.6,8.0,0.0,8.7,0.0,13.1,122,123,-0.3
3,Spencer Dinwiddie,21:17,.000,.000,.667,.000,0.0,0.0,0.0,32.2,0.0,0.0,14.3,13.9,40,134,-18.0
4,Dorian Finney-Smith,20:06,.250,.250,.667,.000,4.4,17.1,10.0,7.3,5.3,0.0,0.0,12.6,75,113,-4.4
5,player,,,,,,,,,,,,,,,,
6,Royce O'Neale,27:54,.000,.000,.833,.000,12.7,16.4,14.3,24.6,1.9,0.0,33.3,13.6,45,121,-13.1
7,Cam Thomas,20:18,.000,.000,.364,.000,4.4,5.6,4.9,0.0,2.6,0.0,8.3,25.0,5,125,-27.1
8,Dennis Smith Jr.,19:52,.571,.571,.571,.286,0.0,5.8,2.5,34.8,2.7,0.0,11.3,18.9,118,125,4.2
9,Day'Ron Sharpe,17:04,.667,.667,.000,.000,15.6,40.2,26.4,31.0,0.0,5.7,10.0,24.8,127,112,13.8
10,Jalen Wilson,12:00,.500,.500,.250,.000,29.6,0.0,16.7,42.1,4.4,0.0,0.0,28.2,125,124,16.3
11,Armoni Brooks,8:18,.500,.500,.800,.000,10.7,0.0,6.0,0.0,0.0,0.0,0.0,25.5,111,133,-1.3
12,Harry Giles,8:18,.436,.500,.333,.333,10.7,27.5,18.1,32.8,0.0,11.8,0.0,35.0,97,115,5.1
13,Trendon Watford,6:51,.450,.500,.000,.250,13.0,0.0,7.3,33.4,0.0,0.0,0.0,27.4,106,133,1.0
