,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Giannis Antetokounmpo,30:24,14,19,.737,0,0,,8,14,.571,4,14,18,5,3,2,2,2,36,+18,Denver Nuggets,Milwaukee Bucks,2024-02-12
1,Malik Beasley,30:23,3,6,.500,3,6,.500,0,0,,1,4,5,1,0,0,0,0,9,+16,Denver Nuggets,Milwaukee Bucks,2024-02-12
2,Brook Lopez,29:05,3,9,.333,3,7,.429,0,0,,1,4,5,3,0,3,1,2,9,+12,Denver Nuggets,Milwaukee Bucks,2024-02-12
3,Jae Crowder,22:54,1,4,.250,0,2,.000,0,0,,0,1,1,1,2,0,1,0,2,+3,Denver Nuggets,Milwaukee Bucks,2024-02-12
4,Damian Lillard,22:42,6,15,.400,2,5,.400,4,4,1.000,1,2,3,5,0,0,2,3,18,+12,Denver Nuggets,Milwaukee Bucks,2024-02-12
6,Bobby Portis,25:21,6,14,.429,1,3,.333,0,0,,1,7,8,3,0,0,3,2,13,+8,Denver Nuggets,Milwaukee Bucks,2024-02-12
7,Pat Connaughton,22:20,2,2,1.000,1,1,1.000,0,0,,0,5,5,5,1,1,0,0,5,+19,Denver Nuggets,Milwaukee Bucks,2024-02-12
8,Patrick Beverley,19:42,2,5,.400,1,2,.500,0,0,,0,1,1,4,1,0,1,4,5,+7,Denver Nuggets,Milwaukee Bucks,2024-02-12
9,A.J. Green,15:25,3,5,.600,3,5,.600,0,0,,0,0,0,1,0,0,0,2,9,+7,Denver Nuggets,Milwaukee Bucks,2024-02-12
10,MarJon Beauchamp,6:16,1,2,.500,1,2,.500,0,0,,1,1,2,0,0,0,1,1,3,-3,Denver Nuggets,Milwaukee Bucks,2024-02-12
11,Andre Jackson Jr.,5:36,1,1,1.000,1,1,1.000,0,0,,0,2,2,1,0,0,0,1,3,-2,Denver Nuggets,Milwaukee Bucks,2024-02-12
12,Thanasis Antetokounmpo,4:54,0,1,.000,0,0,,0,0,,0,0,0,1,1,0,1,2,0,-1,Denver Nuggets,Milwaukee Bucks,2024-02-12
13,TyTy Washington Jr.,2:46,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-5,Denver Nuggets,Milwaukee Bucks,2024-02-12
14,Chris Livingston,2:12,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-6,Denver Nuggets,Milwaukee Bucks,2024-02-12
