,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,DeMar DeRozan,40:30,9,16,.563,0,1,.000,6,7,.857,0,2,2,6,0,0,0,4,24,-1,Chicago Bulls,Cleveland Cavaliers,2024-02-14
1,Nikola Vučević,39:25,4,16,.250,1,5,.200,0,0,,3,5,8,1,0,0,2,4,9,-11,Chicago Bulls,Cleveland Cavaliers,2024-02-14
2,Coby White,39:13,11,17,.647,5,8,.625,5,6,.833,0,7,7,4,1,0,4,3,32,-4,Chicago Bulls,Cleveland Cavaliers,2024-02-14
3,Ayo Dosunmu,33:11,4,10,.400,4,7,.571,0,0,,2,2,4,2,0,0,3,3,12,-5,Chicago Bulls,Cleveland Cavaliers,2024-02-14
4,Andre Drummond,28:03,4,9,.444,0,0,,2,2,1.000,4,11,15,0,1,1,3,2,10,+8,Chicago Bulls,Cleveland Cavaliers,2024-02-14
6,Alex Caruso,25:47,3,6,.500,2,4,.500,2,2,1.000,0,2,2,3,2,1,1,2,10,-7,Chicago Bulls,Cleveland Cavaliers,2024-02-14
7,Torrey Craig,21:37,3,6,.500,2,5,.400,0,0,,0,5,5,0,0,1,0,0,8,-2,Chicago Bulls,Cleveland Cavaliers,2024-02-14
8,Dalen Terry,6:46,0,1,.000,0,1,.000,0,0,,0,0,0,2,0,0,0,2,0,-1,Chicago Bulls,Cleveland Cavaliers,2024-02-14
9,Jevon Carter,5:28,0,2,.000,0,2,.000,0,0,,0,1,1,0,1,0,1,1,0,+8,Chicago Bulls,Cleveland Cavaliers,2024-02-14
10,Onuralp Bitim,0:0,Chicago Bulls,Cleveland Cavaliers,2024-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Julian Phillips,0:0,Chicago Bulls,Cleveland Cavaliers,2024-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Terry Taylor,0:0,Chicago Bulls,Cleveland Cavaliers,2024-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
