,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Terry Rozier,39:22,.370,.370,.348,.130,0.0,10.8,5.6,25.7,1.2,0.0,14.1,31.1,74,119,-11.1,Charlotte Hornets,Los Angeles Clippers,2023-12-26
1,Miles Bridges,38:19,.457,.457,.435,.000,3.0,27.8,15.8,19.7,0.0,4.9,8.0,28.2,91,114,-2.4,Charlotte Hornets,Los Angeles Clippers,2023-12-26
2,Nick Richards,33:19,.838,.833,.000,.667,6.9,25.6,16.6,8.0,0.0,2.8,11.4,11.4,152,116,1.1,Charlotte Hornets,Los Angeles Clippers,2023-12-26
3,Gordon Hayward,23:51,.450,.375,.250,.250,4.8,4.5,4.6,27.2,2.0,0.0,10.1,17.9,104,119,-3.2,Charlotte Hornets,Los Angeles Clippers,2023-12-26
4,Bryce McGowens,21:56,.683,.667,.167,.500,0.0,14.6,7.5,12.8,0.0,0.0,0.0,14.4,141,121,-1.9,Charlotte Hornets,Los Angeles Clippers,2023-12-26
6,P.J. Washington,26:26,.765,.700,.200,.400,17.3,16.1,16.7,18.0,3.7,0.0,14.5,22.5,139,112,8.7,Charlotte Hornets,Los Angeles Clippers,2023-12-26
7,Cody Martin,24:42,.438,.438,.250,.000,0.0,8.6,4.5,10.5,7.9,3.8,0.0,14.0,96,102,3.9,Charlotte Hornets,Los Angeles Clippers,2023-12-26
8,Ish Smith,15:51,.500,.500,.000,.000,0.0,6.7,3.5,32.8,0.0,0.0,20.0,13.6,102,123,-6.1,Charlotte Hornets,Los Angeles Clippers,2023-12-26
9,Nick Smith Jr.,12:21,.500,.500,.800,.000,0.0,0.0,0.0,11.0,0.0,0.0,0.0,17.5,104,125,-8.5,Charlotte Hornets,Los Angeles Clippers,2023-12-26
10,Nathan Mensah,3:53,,,,,0.0,27.5,14.2,0.0,0.0,48.5,,0.0,0,86,11.1,Charlotte Hornets,Los Angeles Clippers,2023-12-26
11,James Bouknight,0:0,Charlotte Hornets,Los Angeles Clippers,2023-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,JT Thor,0:0,Charlotte Hornets,Los Angeles Clippers,2023-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
