,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Luka Dončić,33:44,.420,.375,.650,.300,0.0,21.3,9.1,70.0,1.4,0.0,15.0,33.4,91,121,4.4
1,Kyrie Irving,32:11,.485,.500,.214,.071,2.8,29.8,14.3,21.3,0.0,2.9,6.5,20.3,96,121,-2.2
2,Dereck Lively II,24:36,.625,.625,.000,.000,7.2,19.5,12.5,14.3,1.9,3.8,0.0,13.8,132,117,3.4
3,Derrick Jones Jr.,24:16,.615,.625,.750,.500,3.7,9.9,6.3,0.0,1.9,3.8,29.1,12.0,82,119,-5.5
4,Dante Exum,11:38,.667,.667,.000,.000,7.6,0.0,4.4,43.1,0.0,0.0,0.0,10.9,157,127,3.6
5,player,,,,,,,,,,,,,,,,
6,Tim Hardaway Jr.,22:42,.333,.333,.667,.000,0.0,10.6,4.5,0.0,0.0,0.0,10.0,18.6,57,126,-14.8
7,Jaden Hardy,21:22,.567,.567,.600,.000,0.0,16.8,7.2,9.6,0.0,0.0,11.8,33.7,88,125,1.9
8,Josh Green,21:17,.000,.000,.250,.000,0.0,11.3,4.8,6.1,0.0,0.0,33.3,11.9,9,125,-22.2
9,Grant Williams,18:04,.269,.286,.571,.143,0.0,0.0,0.0,8.4,2.5,10.2,28.7,24.5,41,114,-13.6
10,Dwight Powell,10:04,.667,.667,.000,.000,17.7,23.8,20.3,17.4,9.1,0.0,0.0,12.6,150,103,11.8
11,Richaun Holmes,6:42,1.000,1.000,.000,.000,0.0,17.9,7.6,0.0,0.0,0.0,0.0,6.3,200,125,-2.3
12,Olivier-Maxence Prosper,6:42,.000,.000,.500,.000,0.0,53.7,22.9,0.0,0.0,0.0,0.0,12.6,0,119,-16.1
13,Brandon Williams,6:42,.667,.667,.000,.000,13.3,0.0,7.6,31.6,0.0,0.0,25.0,25.3,103,127,-2.6
14,Seth Curry,Did Not Play,,,,,,,,,,,,,,,
15,Markieff Morris,Did Not Play,,,,,,,,,,,,,,,
