,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Mikal Bridges,32:49,4,21,.190,1,8,.125,6,6,1.000,2,3,5,2,2,0,2,0,15,-17
1,Cam Thomas,31:59,8,18,.444,4,7,.571,0,1,.000,1,1,2,5,0,0,1,2,20,-25
2,Spencer Dinwiddie,30:33,3,11,.273,2,8,.250,2,2,1.000,0,2,2,2,1,0,2,0,10,-27
3,Cameron Johnson,27:48,8,14,.571,4,6,.667,0,1,.000,0,4,4,2,0,0,0,3,20,-5
4,Nic Claxton,25:42,3,5,.600,0,0,,0,0,,4,4,8,2,0,4,0,5,6,-21
5,player,,,,,,,,,,,,,,,,,,,,
6,Royce O'Neale,27:53,2,11,.182,2,10,.200,0,0,,1,5,6,6,1,3,2,2,6,-10
7,Dorian Finney-Smith,24:14,3,8,.375,2,6,.333,2,2,1.000,0,3,3,0,0,0,1,2,10,-9
8,Day'Ron Sharpe,18:34,3,7,.429,0,0,,3,4,.750,9,6,15,3,1,0,1,4,9,+6
9,Trendon Watford,10:55,2,3,.667,0,1,.000,0,1,.000,0,3,3,1,0,1,1,1,4,+8
10,Jalen Wilson,5:54,1,2,.500,0,1,.000,0,0,,0,1,1,2,1,0,0,0,2,-1
11,Harry Giles,3:39,0,1,.000,0,0,,0,0,,0,0,0,0,0,1,1,1,0,+6
12,Dennis Smith Jr.,Did Not Dress,,,,,,,,,,,,,,,,,,,
