,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Paolo Banchero,35:53,9,21,.429,0,3,.000,2,3,.667,4,6,10,4,1,0,8,0,20,+6
1,Franz Wagner,33:04,7,18,.389,0,5,.000,5,7,.714,1,7,8,4,0,0,1,4,19,+11
2,Goga Bitadze,29:01,6,8,.750,0,0,,3,4,.750,3,4,7,2,0,4,0,3,15,+8
3,Jalen Suggs,28:26,4,6,.667,2,4,.500,2,2,1.000,1,3,4,3,0,1,1,2,12,+10
4,Anthony Black,18:43,0,2,.000,0,1,.000,0,0,,0,1,1,0,3,1,1,3,0,+12
5,player,,,,,,,,,,,,,,,,,,,,
6,Gary Harris,26:13,1,3,.333,1,3,.333,0,0,,0,1,1,2,0,1,0,2,3,+1
7,Joe Ingles,19:54,2,5,.400,2,4,.500,6,6,1.000,1,3,4,3,0,1,1,2,12,-2
8,Cole Anthony,17:40,3,6,.500,1,1,1.000,1,2,.500,1,1,2,4,0,0,0,3,8,-2
9,Moritz Wagner,17:40,4,9,.444,0,2,.000,0,1,.000,0,2,2,0,1,0,0,3,8,-2
10,Jonathan Isaac,13:25,3,6,.500,1,3,.333,0,0,,1,3,4,0,2,0,0,0,7,+8
11,Caleb Houstan,Did Not Play,,,,,,,,,,,,,,,,,,,
12,Jett Howard,Did Not Play,,,,,,,,,,,,,,,,,,,
13,Chuma Okeke,Did Not Play,,,,,,,,,,,,,,,,,,,
14,Admiral Schofield,Did Not Play,,,,,,,,,,,,,,,,,,,
