,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Shai Gilgeous-Alexander,35:44,.664,.632,.263,.789,3.5,21.9,13.9,26.7,0.0,0.0,7.2,34.5,131,125,5.0,Oklahoma City Thunder,Brooklyn Nets,2024-01-05
1,Jalen Williams,35:37,.812,.818,.364,.273,0.0,13.8,7.7,19.7,0.0,2.6,19.6,19.2,129,129,2.2,Oklahoma City Thunder,Brooklyn Nets,2024-01-05
2,Chet Holmgren,34:59,.535,.533,.267,.133,10.8,8.4,9.5,12.1,1.4,2.6,5.9,21.5,114,128,-2.5,Oklahoma City Thunder,Brooklyn Nets,2024-01-05
3,Luguentz Dort,28:30,.750,.750,.625,.000,8.9,6.9,7.7,13.8,5.1,0.0,11.1,14.1,140,122,6.7,Oklahoma City Thunder,Brooklyn Nets,2024-01-05
4,Josh Giddey,23:36,.604,.556,.111,.444,0.0,33.2,18.7,29.2,2.1,3.9,15.7,24.1,115,113,4.1,Oklahoma City Thunder,Brooklyn Nets,2024-01-05
6,Cason Wallace,23:28,.571,.571,.571,.000,5.4,4.2,4.7,0.0,2.1,0.0,0.0,13.3,117,130,-2.5,Oklahoma City Thunder,Brooklyn Nets,2024-01-05
7,Isaiah Joe,19:52,.300,.300,.600,.000,0.0,4.9,2.8,5.7,0.0,4.6,16.7,13.5,60,133,-10.8,Oklahoma City Thunder,Brooklyn Nets,2024-01-05
8,Vasilije Micić,12:16,.750,.750,.250,.000,0.0,0.0,0.0,35.3,4.0,7.5,0.0,14.6,163,125,14.7,Oklahoma City Thunder,Brooklyn Nets,2024-01-05
9,Kenrich Williams,11:32,.000,.000,.000,.000,0.0,8.5,4.8,9.2,4.2,0.0,75.0,15.5,15,123,-17.9,Oklahoma City Thunder,Brooklyn Nets,2024-01-05
10,Aaron Wiggins,7:55,.500,.500,.500,.000,0.0,0.0,0.0,31.1,0.0,0.0,0.0,11.3,132,137,-3.8,Oklahoma City Thunder,Brooklyn Nets,2024-01-05
11,Lindy Waters III,3:32,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,0,137,-25.9,Oklahoma City Thunder,Brooklyn Nets,2024-01-05
12,Jaylin Williams,2:08,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,0,137,-37.2,Oklahoma City Thunder,Brooklyn Nets,2024-01-05
13,Dāvis Bertāns,0:51,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,0,137,-58.8,Oklahoma City Thunder,Brooklyn Nets,2024-01-05
14,Tre Mann,0:0,Oklahoma City Thunder,Brooklyn Nets,2024-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Aleksej Pokusevski,0:0,Oklahoma City Thunder,Brooklyn Nets,2024-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
