,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Jeremy Sochan,30:03,7,12,.583,0,2,.000,2,2,1.000,0,6,6,0,1,2,2,2,16,+13,San Antonio Spurs,Toronto Raptors,2024-02-12
1,Victor Wembanyama,28:59,10,14,.714,2,4,.500,5,6,.833,2,12,14,5,2,10,7,2,27,+20,San Antonio Spurs,Toronto Raptors,2024-02-12
2,Tre Jones,28:05,3,6,.500,1,2,.500,0,0,,0,7,7,10,1,0,1,1,7,+22,San Antonio Spurs,Toronto Raptors,2024-02-12
3,Devin Vassell,27:23,9,15,.600,5,7,.714,2,2,1.000,1,2,3,6,1,0,0,1,25,+17,San Antonio Spurs,Toronto Raptors,2024-02-12
4,Julian Champagnie,10:10,1,3,.333,0,2,.000,0,0,,0,1,1,0,0,0,1,0,2,0,San Antonio Spurs,Toronto Raptors,2024-02-12
6,Keldon Johnson,28:07,4,8,.500,0,2,.000,4,5,.800,0,4,4,6,3,1,0,1,12,+27,San Antonio Spurs,Toronto Raptors,2024-02-12
7,Malaki Branham,20:58,4,12,.333,1,4,.250,1,1,1.000,0,0,0,3,0,0,0,1,10,+9,San Antonio Spurs,Toronto Raptors,2024-02-12
8,Blake Wesley,19:55,3,5,.600,1,1,1.000,3,4,.750,0,2,2,2,1,0,4,1,10,+1,San Antonio Spurs,Toronto Raptors,2024-02-12
9,Zach Collins,19:01,2,5,.400,0,1,.000,2,2,1.000,1,1,2,3,1,0,0,2,6,+3,San Antonio Spurs,Toronto Raptors,2024-02-12
10,Cedi Osman,14:43,2,4,.500,1,3,.333,0,0,,0,3,3,2,2,0,2,2,5,+11,San Antonio Spurs,Toronto Raptors,2024-02-12
11,Sandro Mamukelashvili,6:18,1,2,.500,0,1,.000,0,1,.000,1,1,2,0,0,0,0,1,2,-4,San Antonio Spurs,Toronto Raptors,2024-02-12
12,Devonte' Graham,6:18,0,1,.000,0,1,.000,0,0,,0,2,2,0,0,0,0,0,0,-4,San Antonio Spurs,Toronto Raptors,2024-02-12
