,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Jae Crowder,40:03,2,10,.200,2,7,.286,0,0,,0,2,2,3,1,0,0,2,6,-19,Milwaukee Bucks,Utah Jazz,2024-02-04
1,Giannis Antetokounmpo,39:36,11,15,.733,0,2,.000,11,15,.733,2,5,7,13,0,1,5,3,33,-8,Milwaukee Bucks,Utah Jazz,2024-02-04
2,Damian Lillard,37:45,5,18,.278,1,8,.125,1,2,.500,0,0,0,6,1,2,3,5,12,-21,Milwaukee Bucks,Utah Jazz,2024-02-04
3,Bobby Portis,36:21,11,20,.550,4,7,.571,1,1,1.000,1,6,7,0,3,0,1,2,27,-18,Milwaukee Bucks,Utah Jazz,2024-02-04
4,Malik Beasley,29:55,6,8,.750,4,6,.667,0,0,,1,2,3,2,1,0,0,4,16,-21,Milwaukee Bucks,Utah Jazz,2024-02-04
6,A.J. Green,21:48,3,6,.500,3,6,.500,1,1,1.000,0,5,5,0,0,0,0,2,10,+3,Milwaukee Bucks,Utah Jazz,2024-02-04
7,Pat Connaughton,18:23,0,0,,0,0,,1,4,.250,1,3,4,1,2,0,1,1,1,+11,Milwaukee Bucks,Utah Jazz,2024-02-04
8,Cameron Payne,10:15,1,3,.333,1,3,.333,0,0,,1,2,3,2,0,0,0,0,3,+6,Milwaukee Bucks,Utah Jazz,2024-02-04
9,Robin Lopez,4:05,0,2,.000,0,1,.000,0,0,,1,0,1,0,0,0,1,1,0,-6,Milwaukee Bucks,Utah Jazz,2024-02-04
10,MarJon Beauchamp,0:37,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-1,Milwaukee Bucks,Utah Jazz,2024-02-04
11,Andre Jackson Jr.,0:37,0,0,,0,0,,0,2,.000,0,0,0,0,0,0,0,1,0,-1,Milwaukee Bucks,Utah Jazz,2024-02-04
12,Chris Livingston,0:35,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,Milwaukee Bucks,Utah Jazz,2024-02-04
13,Thanasis Antetokounmpo,0:0,Milwaukee Bucks,Utah Jazz,2024-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
