,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Tyrese Maxey,30:38,.449,.413,.348,.261,3.1,6.8,4.8,24.9,4.7,0.0,3.8,37.0,100,130,-0.9
1,Kelly Oubre Jr.,25:25,.435,.214,.357,.714,3.7,12.3,7.8,0.0,1.9,0.0,0.0,30.8,101,135,-12.9
2,Danuel House Jr.,19:57,.667,.667,.167,.000,0.0,15.7,7.4,7.0,0.0,0.0,0.0,12.8,135,139,-6.2
3,Marcus Morris,19:12,.400,.400,.200,.000,0.0,16.3,7.7,6.4,2.5,0.0,16.7,13.3,73,133,-10.6
4,Paul Reed,14:43,.200,.200,.000,.000,12.8,14.2,13.4,0.0,0.0,0.0,0.0,14.4,73,139,-19.7
5,player,,,,,,,,,,,,,,,,
6,Furkan Korkmaz,26:56,.868,.875,.250,1.000,0.0,15.5,7.3,4.6,1.8,0.0,0.0,9.1,177,135,-0.9
7,Jaden Springer,25:38,.661,.571,.143,.429,11.0,8.1,9.7,15.4,1.9,0.0,10.7,15.5,140,137,-0.1
8,KJ Martin,21:21,.611,.611,.222,.000,0.0,19.5,9.3,27.5,0.0,0.0,0.0,17.9,135,138,0.7
9,Patrick Beverley,19:36,.563,.563,.375,.000,0.0,16.0,7.6,64.4,0.0,5.6,20.0,21.7,118,136,5.8
10,Mo Bamba,15:37,.512,.500,.000,.500,18.1,20.0,19.0,0.0,0.0,0.0,0.0,13.3,131,138,-8.9
11,Ricky Council IV,11:46,.563,.625,.250,.250,8.0,35.5,21.0,11.4,0.0,0.0,0.0,16.0,126,133,-1.3
12,Terquavion Smith,9:11,1.142,1.214,.857,.143,0.0,0.0,0.0,41.4,0.0,0.0,0.0,34.5,192,143,42.3
13,Nicolas Batum,Did Not Dress,,,,,,,,,,,,,,,
14,Tobias Harris,Did Not Dress,,,,,,,,,,,,,,,
