,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Joel Embiid,31:17,.635,.600,.200,.500,3.1,24.9,12.5,18.3,0.0,0.0,7.6,34.4,119,127,3.9,Philadelphia76ers,Indiana Pacers,2024-01-25
1,Tyrese Maxey,28:30,.548,.441,.471,.412,0.0,4.6,2.0,11.1,0.0,2.6,4.7,30.1,108,129,-4.5,Philadelphia76ers,Indiana Pacers,2024-01-25
2,Nicolas Batum,21:30,1.000,1.000,.600,.000,0.0,18.1,7.8,6.8,0.0,0.0,16.7,11.4,149,128,-0.3,Philadelphia76ers,Indiana Pacers,2024-01-25
3,Kelly Oubre Jr.,21:30,.368,.400,.400,.200,4.6,6.0,5.2,11.9,2.0,10.3,0.0,10.3,96,119,-2.1,Philadelphia76ers,Indiana Pacers,2024-01-25
4,Patrick Beverley,19:03,.273,.167,.500,.500,0.0,20.4,8.8,31.9,0.0,3.9,21.5,19.9,68,125,-11.6,Philadelphia76ers,Indiana Pacers,2024-01-25
6,KJ Martin,30:51,.637,.667,.167,1.000,3.2,8.4,5.4,8.7,2.8,0.0,18.8,14.0,109,124,-4.8,Philadelphia76ers,Indiana Pacers,2024-01-25
7,Danuel House Jr.,18:52,.683,.667,.000,.500,5.2,6.9,5.9,8.0,4.7,3.9,21.5,20.1,109,118,1.0,Philadelphia76ers,Indiana Pacers,2024-01-25
8,Paul Reed,16:43,.700,.700,.400,.000,5.9,38.8,20.0,8.6,7.9,0.0,16.7,14.6,118,107,5.0,Philadelphia76ers,Indiana Pacers,2024-01-25
9,Jaden Springer,14:49,.840,.667,.000,1.333,0.0,17.5,7.5,0.0,0.0,0.0,0.0,13.1,175,129,-0.5,Philadelphia76ers,Indiana Pacers,2024-01-25
10,Furkan Korkmaz,12:55,.410,.500,.500,.500,0.0,10.0,4.3,19.4,3.4,0.0,0.0,7.7,106,123,-1.6,Philadelphia76ers,Indiana Pacers,2024-01-25
11,Ricky Council IV,12:00,.637,.583,.167,1.000,8.2,0.0,4.7,0.0,3.7,0.0,0.0,29.3,131,124,5.4,Philadelphia76ers,Indiana Pacers,2024-01-25
12,Terquavion Smith,12:00,.145,.000,.667,.333,0.0,0.0,0.0,47.6,11.0,0.0,12.7,26.7,58,108,-3.4,Philadelphia76ers,Indiana Pacers,2024-01-25
13,Tobias Harris,Did Not Dress,Philadelphia76ers,Indiana Pacers,2024-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Marcus Morris,Did Not Dress,Philadelphia76ers,Indiana Pacers,2024-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
