,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Giannis Antetokounmpo,37:18,.555,.440,.120,.760,6.1,19.1,13.4,32.4,0.0,3.9,13.0,41.7,109,110,5.5
1,Brook Lopez,37:18,.888,.857,.571,.286,0.0,16.7,9.4,0.0,2.5,3.9,20.2,10.7,127,105,3.2
2,Damian Lillard,35:19,.561,.412,.471,.588,0.0,12.6,7.1,34.8,0.0,0.0,12.3,28.0,116,115,3.0
3,Khris Middleton,28:49,.589,.545,.636,.182,0.0,12.3,6.9,16.8,0.0,2.5,7.8,18.1,117,113,1.2
4,Malik Beasley,28:25,.500,.500,.500,.000,4.0,12.5,8.8,10.3,0.0,0.0,0.0,11.4,116,115,-0.9
5,player,,,,,,,,,,,,,,,,
6,Bobby Portis,21:24,.375,.375,.250,.000,26.7,12.5,18.7,7.2,2.2,3.4,0.0,15.2,113,108,0.0
7,Pat Connaughton,20:58,.581,.500,.500,.333,10.9,25.4,19.1,14.7,0.0,0.0,0.0,13.3,141,110,0.5
8,Cameron Payne,12:41,.250,.250,.750,.000,0.0,7.0,3.9,44.2,0.0,0.0,0.0,12.8,97,116,-6.0
9,MarJon Beauchamp,11:10,.833,.833,.667,.000,0.0,23.9,13.4,0.0,0.0,0.0,40.0,18.2,76,111,-5.8
10,Andre Jackson Jr.,6:38,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,0,119,-11.8
11,Thanasis Antetokounmpo,Did Not Play,,,,,,,,,,,,,,,
12,A.J. Green,Did Not Play,,,,,,,,,,,,,,,
13,Robin Lopez,Did Not Play,,,,,,,,,,,,,,,
