,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Saddiq Bey,37:25,.417,.417,.667,.000,8.6,21.4,14.7,10.9,0.0,0.0,7.7,14.4,112,110,-4.4,Atlanta Hawks,Toronto Raptors,2023-12-15
1,Trae Young,35:58,.636,.638,.517,.069,3.0,12.7,7.7,45.9,1.4,0.0,21.1,43.7,113,107,6.8,Atlanta Hawks,Toronto Raptors,2023-12-15
2,Clint Capela,34:42,.750,.750,.000,.000,18.4,29.6,23.8,0.0,0.0,9.0,7.7,15.6,150,101,3.9,Atlanta Hawks,Toronto Raptors,2023-12-15
3,Onyeka Okongwu,33:23,.941,.929,.286,.143,12.8,24.0,18.2,0.0,0.0,3.1,11.8,10.5,168,107,1.8,Atlanta Hawks,Toronto Raptors,2023-12-15
4,Dejounte Murray,33:19,.472,.472,.333,.000,3.2,20.6,11.6,32.0,1.5,0.0,5.3,23.7,123,106,1.0,Atlanta Hawks,Toronto Raptors,2023-12-15
6,Bogdan Bogdanović,32:54,.577,.531,.438,.188,0.0,10.4,5.0,20.9,0.0,0.0,0.0,21.9,143,110,2.6,Atlanta Hawks,Toronto Raptors,2023-12-15
7,Garrison Mathews,18:19,1.500,1.500,1.000,.000,0.0,6.2,3.0,0.0,2.7,0.0,0.0,4.5,300,104,5.7,Atlanta Hawks,Toronto Raptors,2023-12-15
8,Trent Forrest,10:48,.000,.000,.250,.000,9.9,21.2,15.3,34.2,4.6,0.0,0.0,15.4,84,100,-4.3,Atlanta Hawks,Toronto Raptors,2023-12-15
9,Bruno Fernando,1:04,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,112,-7.2,Atlanta Hawks,Toronto Raptors,2023-12-15
10,Seth Lundy,1:04,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9,200,102,12.6,Atlanta Hawks,Toronto Raptors,2023-12-15
11,Patty Mills,1:04,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,112,-7.0,Atlanta Hawks,Toronto Raptors,2023-12-15
12,Wesley Matthews,0:0,Atlanta Hawks,Toronto Raptors,2023-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
